,Unnamed: 0,Unnamed: 0.1,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr,LOGG_NORM,LOGG_ERR_NORM,TEFF_NORM,TEFF_ERR_NORM,ALPHA_M_NORM,ALPHA_M_ERR_NORM,M_H_NORM,M_H_ERR_NORM,C_FE_NORM,C_FE_ERR_NORM,N_FE_NORM,N_FE_ERR_NORM,G_NORM,G_ERR_NORM,BP_NORM,BP_ERR_NORM,RP_NORM,RP_ERR_NORM,J_NORM,J_ERR_NORM,H_NORM,H_ERR_NORM,K_NORM,K_ERR_NORM
639,287,367,2M19262845+3903096,2052781581933704320,2.469426,4660.235,-0.014880006999999999,0.20480315,-0.12674227,0.29690772,12.647299,13.3314,11.868106,10.793,10.201,10.071,0.03753416,75.92721999999998,0.011189155,0.025184507999999998,0.027638827999999997,0.040356323,0.00019826415739276904,0.0009972582786754725,0.0012664221150893162,0.022000000000000002,0.021,0.018000000000000002,3.1501,3.5062,2.4587,0.5237500000000002,0.4983243406971715,0.0770655720910077,2.112369,2.1355481,2.0917029,0.021922599999999882,0.3247697853892051,0.004504679587964078,-1.0857385805434396,0.17154123246994057,-0.8988929816130691,0.5544737895772764,-0.83661455698852,0.19782193909286958,0.9292547609011642,0.1194399119353932,-0.5648051839978053,0.3040691259441003,-0.20493005426581284,0.33472957993541563,0.7665092732083695,0.00021667754348257082,0.8499741820609584,0.0010674005515929695,0.7028405535581791,0.0014134782089653456,0.5756883187067515,0.025263817626475237,0.5217424546565735,0.024457014824491488,0.5057662112169057,0.020972816655872483
640,694,827,2M19394480+4044184,2076653353764142080,2.7235397999999997,4731.303,0.0066122077,0.12313923,-0.16189471,0.43214533,11.291925,11.899424,10.579155,9.644,9.07,8.954,0.05173755,71.54425,0.011048803999999999,0.02796722,0.02803176,0.04203352,0.0006278483132804433,0.0015323375998965716,0.0008663475748338367,0.022000000000000002,0.02,0.017,5.0335,6.2356,3.9692,1.1332,0.7018700729474062,0.09808763284641132,0.9825943000000001,0.9965544,0.9684562,0.014049100000000007,-0.007625759523125533,0.0062105135806420145,0.0756300084863925,0.23645455478356717,-0.3799046230549919,0.5224662699353944,-0.45663665987705127,0.1953405625301512,0.5419558939509345,0.13263718687209486,-0.9515354645148529,0.30839197529919843,0.9167783924321077,0.3486408435378736,-0.714742369459226,0.000686158466513845,-0.6827200105588214,0.0016401147369050919,-0.7357825794527265,0.0009669472791315226,-0.7437719746032495,0.025263817626475237,-0.7954424866053253,0.023292395070944275,-0.795713577928069,0.01980766017499068
641,308,393,2M19170362+3910511,2101004031621083008,2.9701252,4820.4175,0.010038871,-0.10260731,-0.06535564,0.17955835,11.046433,11.588128999999999,10.384615,9.511000000000001,9.008,8.902999999999997,0.056700636,75.99203,0.0132125495,0.033174463,0.035074104,0.051517516,0.00047528527306162083,0.0013907618421482582,0.0007651033652822381,0.018000000000000002,0.016,0.018000000000000002,7.3481,9.2565,5.8210000000000015,1.7177499999999997,0.8661750579702805,0.10072460309259357,0.6644071,0.6751199999999999,0.6553901,0.009864950000000022,-0.17756573522975505,0.006440548509704615,1.2025917794463217,0.259137196123997,0.2708719300873995,0.5549470776326342,-0.3960539636301612,0.2335951340785363,-0.5286684302296182,0.15733302946493777,0.11054106906161834,0.3858684654266988,-1.178267127759492,0.42730445214238305,-0.9830339467373457,0.0005194264398300712,-1.0159099793093982,0.0014885812323515348,-0.952912434890165,0.0008539466592907888,-0.8965032357087579,0.020670396239843375,-0.867648911325254,0.01863391605675542,-0.8551365584530454,0.020972816655872483
642,2349,2579,2M19504275+4711269,2086325585751697792,2.7991061,4770.5215,0.22068287,-0.47044369999999996,-0.0041359663,-0.039845942999999995,11.401633,11.945013000000001,10.732446000000001,9.855,9.314,9.222000000000001,0.06812764,79.38126,0.018517485,0.03878692,0.044916477,0.06376016,0.00040490657112757233,0.0011726950674306735,0.0006783957725242651,0.022000000000000002,0.016,0.016,11.9133,14.7617,9.4406,2.66055,1.0760320782986217,0.09706838904505694,0.8630188000000001,0.8759661999999999,0.8514516,0.012257299999999988,-0.06397974351152404,0.006163691449511607,0.42098837630901875,0.3113616857515507,-0.09350364173977455,0.5796976111283817,3.3280882383910355,0.3273852931542307,-2.273167311376431,0.18395063779070617,0.7840505490056314,0.4941495312998904,-2.9980837357273895,0.5288492604595044,-0.5948454589284234,0.00044251145706618273,-0.6339245031289864,0.001255176706568304,-0.5646915304660881,0.000757170638519395,-0.5014689964584185,0.025263817626475237,-0.5112752667398055,0.01863391605675542,-0.48345164105174454,0.018642503694108872
643,749,887,2M19285078+4054466,2053578414322587392,2.896377,4841.5977,-0.0005867537,0.065874636,-0.09604228,0.40011972,12.805758,13.377049,12.113012,11.218,10.677,10.57,0.05608954,80.39979,0.01198228,0.0303869,0.033744037000000005,0.048941858,0.0001873016523379345,0.0014848370703224312,0.0008713730656073615,0.023,0.019,0.018000000000000002,3.4364,4.3134,2.7296,0.7918999999999998,0.5361037103634877,0.09936036225387483,1.7659251,1.7925913,1.7406842,0.025953550000000058,0.2469722794530331,0.00638064851671942,0.8655426188832602,0.25634432261896983,0.4255445989669531,0.5871356312336633,-0.5839128039292804,0.21184422455080026,0.27037313901381016,0.14411274820177547,-0.22705862232042084,0.3712357063915801,0.6511466850420305,0.40594103604529974,0.9396848351163487,0.0002046969177510565,0.8988339095975226,0.001589273252254058,0.9761848754239207,0.0009725563265518865,1.0637393410363876,0.0264121729731332,1.0761014573450463,0.02212777531739706,1.0871792951769268,0.020972816655872483
644,1760,1954,2M19030792+4445468,2106308518087769344,2.9812863,4793.2505,0.036971733,-0.09570856400000001,-0.0047377422,0.19399376,12.00031,12.538039999999999,11.338107,10.466,9.958,9.862,0.059378732000000004,78.93914000000002,0.013682268000000001,0.03219058,0.035933163,0.051906347,0.00015649358027003402,0.001180060083569856,0.0007879560323997836,0.026000000000000002,0.033,0.023,9.9329,12.6122,7.8523,2.37995,0.9970760632109028,0.10289698270029674,1.0534698,1.0702459999999998,1.0379345,0.01615575000000001,0.02262209012793808,0.006656832803155236,1.2536010160915596,0.27137681700569033,0.0724794505333532,0.5764689409380614,0.08011344902617099,0.24189965971052496,-0.49595047462355096,0.15266687125073997,0.7774300992554747,0.3953194204116356,-1.0585347446705895,0.43052955362885564,0.059432467073778784,0.000171027607761342,0.000813117450357065,0.0012630597419439498,0.1112984221097027,0.0008794529629177682,0.20017612034959695,0.029857239013107096,0.23873985454460026,0.03843245186705805,0.2622485067126089,0.026798599060281505
645,1536,1708,2M19292304+4355119,2125973970745665664,2.5197277000000002,4873.432,-0.00092451647,-0.0068378653,-0.14657171,0.37658826,11.463792,12.039317,10.771282000000001,9.838,9.326,9.228,0.042114392,78.241325,0.012245901000000002,0.032479104,0.034682658,0.05085292,0.0002854790361250803,0.001340693330070808,0.0009149021954013572,0.021,0.017,0.016,3.054,3.5078,2.8379,0.3349500000000001,0.4848690327204024,0.04601886786972925,1.4915374,1.5029481000000002,1.4808122,0.011067949999999995,0.1736341476813073,0.0032219999705109803,-0.8558462474438506,0.19247412779191558,0.6580209751537757,0.5713730066015497,-0.589884379630464,0.21650498913986904,-0.074472777844052,0.15403522361844343,-0.782959169715325,0.381561964330693,0.4559684543328791,0.42179205846105694,-0.5269135664348578,0.00031199232920761145,-0.5329876207086005,0.0014349911458597072,-0.521345919970723,0.0010211400299521528,-0.5209910373516053,0.02411546227981727,-0.4972998296972384,0.019798535810302633,-0.47646070216645553,0.018642503694108872
646,908,1048,2M19191281+4132320,2101473969760588288,2.4852990000000004,4820.0527,0.009883169,0.04143002,-0.10692309,0.36340693,11.307215,11.877486,10.626325999999999,9.751,9.213,9.082,0.04034302,75.65556,0.011786925,0.030713492999999998,0.03202763,0.047356285,0.0005942717627016593,0.0018895990049128122,0.0006387363933546553,0.027000000000000003,0.03,0.018000000000000002,3.0401,3.2072,2.7861,0.21055,0.4828878693764859,0.03056467148738484,1.3973004999999998,1.4076347,1.3865963,0.010519200000000069,0.14528981445900024,0.003269963609993487,-1.0131946903113032,0.18437848009278648,0.26820790474263584,0.5524899378087467,-0.3988067426881542,0.20839038867923645,0.15444223489074752,0.14566164640374613,-0.34676407387805663,0.35235262002285506,0.34663785318048745,0.3927897342221149,-0.6980323413663266,0.0006494635611224655,-0.706201022250144,0.0020225041629259016,-0.6831341142998575,0.0007129060386127642,-0.620897952510848,0.031005594359765062,-0.6289018618480751,0.03493859260641641,-0.6465735483751979,0.020972816655872483
647,2384,2622,2M19280443+4720168,2129123423024621312,2.5895822,4677.9893,0.018125828,0.0074762907,-0.083564945,0.30169505,12.710986,13.321881,11.986116,10.998,10.427999999999999,10.314,0.05353659400000002,69.50746,0.0121104475,0.028862916000000002,0.028691849,0.043062314000000004,0.0001835730149279957,0.0018108403289984754,0.0008532614952494466,0.021,0.017,0.016,4.6028,5.4232,3.9355,0.7438499999999997,0.6630221044217949,0.06962785208457006,2.2045323,2.2263092,2.1802185,0.0230453500000001,0.34331646633267504,0.004542730255229194,-0.5365923458360498,0.2446766709845866,-0.7692386362769417,0.5075922014541158,-0.2530782415938988,0.21411019936111306,-0.006586538729534442,0.1368851098952837,-0.08978896864473934,0.3156539577998788,-0.1652222503632565,0.3571740239136001,0.8361110756382308,0.0002006219906177459,0.8397856621279783,0.0019382059867048425,0.8345537962854973,0.0009523416526875961,0.8111011647716344,0.02411546227981727,0.7861111387117894,0.019798535810302633,0.7888992360711845,0.018642503694108872
648,2409,2649,2M19582368+4728385,2085651447685467776,2.4511786,4764.0920000000015,0.008245718,0.16660464,-0.12116556,0.4416644,11.607155,12.267078999999999,10.849721,9.806000000000001,9.215,9.097000000000001,0.03750729,72.88606999999998,0.010674206,0.027838495,0.028118476,0.042086597999999996,0.0001876160643143887,0.0009919935071112107,0.0005775960672360638,0.024,0.03,0.018000000000000002,2.8099,2.9176,2.5864,0.1656000000000002,0.448690864310427,0.026165029351112645,1.3875375,1.3966845,1.3787954999999998,0.008944500000000062,0.14224472932479934,0.0027992280876800862,-1.1691341190441542,0.1714184293243136,-0.1404563581711966,0.5322651802646619,-0.42775653666183305,0.18871774760442084,0.7480947132058415,0.1320266963807228,-0.5034528960012332,0.3093459831292471,0.9957329171660837,0.3490810911948222,-0.37023601525875743,0.00020504053010941454,-0.28920595488496675,0.0010617654817300572,-0.4337986354500222,0.0006446661384815438,-0.5577384084446582,0.027560528319791163,-0.6265726223409799,0.03493859260641641,-0.6290962011619702,0.020972816655872483
649,2994,3255,2M19481578+5038454,2135414892978467840,3.1009855,4880.675,0.007897757,0.008567935,-0.028843546,0.26838145,11.763612,12.279387,11.076879,10.148,9.631,9.552999999999999,0.054930415,78.54897,0.012097161,0.032345355,0.034579407,0.050694656,0.00018635298825619984,0.008174140955231612,0.00337179908230123,0.022000000000000002,0.018000000000000002,0.013999999999999999,7.7162,9.6858,6.0954,1.7952000000000004,0.8874034758109736,0.10056664322094222,0.813706,0.8269607,0.8025458999999999,0.012207400000000007,-0.08953248164813175,0.00650749524842232,1.8006586375666631,0.25104680880524066,0.7109144388932414,0.5736196460675344,-0.4339084149536874,0.21387529679753634,-0.0014093123546227678,0.15340090633174291,0.5122296105934384,0.3804260463633011,-0.4415370011926733,0.4204793610124093,-0.19924838508668424,0.0002036601483948425,-0.27603227032407635,0.008749070076411188,-0.18026319954245817,0.0037633301496049856,-0.16500087988763554,0.025263817626475237,-0.14209080486533857,0.02096315556384985,-0.09778484587986991,0.01631219073234526
650,2525,2767,2M19422229+4755248,2080654167336538112,2.4816446,4862.8066,0.05071266,-0.08026601,-0.105015926,0.3846841,13.062342,13.635753,12.359521,11.439,10.902000000000001,10.792,0.046795104000000004,89.31325,0.014358228999999997,0.03265853,0.04112778,0.05721894,0.00032787962139013693,0.002456305906335388,0.0009471703401053856,0.02,0.018000000000000002,0.016,4.8574,5.6868,4.4025,0.64215,0.6864038684802131,0.0555842950538557,3.0188691000000003,3.0443058,2.9948153000000004,0.02474524999999994,0.4798442821585167,0.003559115949289676,-1.0298962837381496,0.21386624380881436,0.58042685536677,0.6522279649770227,0.3230501876872734,0.2538505099553517,-0.422712701234547,0.1548861683992158,-0.32578237051089304,0.4524681045311057,0.5231182073573141,0.4745940741566012,1.2200985596545353,0.0003583307838141869,1.175733884462679,0.002629070457841411,1.2513183365837226,0.0010571551301619812,1.3175258726477979,0.022967106933159304,1.338140901893171,0.02096315556384985,1.3458440339326867,0.018642503694108872
651,970,1111,2M19213266+4145010,2101808393096589568,2.8325171,4792.031,0.025046732000000002,-0.020909758,-0.12250342,0.34434658,11.778201,12.347980999999999,11.089583,10.181000000000001,9.651,9.565,0.054878484000000005,74.52114,0.012384416,0.031253234,0.03245475,0.048007022999999996,0.00015940926528346108,0.001279710211288254,0.0007629009504672712,0.02,0.019,0.016,5.2916,6.6817,4.2247,1.2285,0.7235870077833412,0.09954554887310296,1.0519742,1.0678454,1.0362864999999999,0.015779449999999997,0.02200508873879198,0.006514270328000297,0.5736856557486865,0.2508094701317924,0.06357380659709985,0.5442056076782316,-0.13071809468775636,0.2189539056034848,-0.1412100603374127,0.14822141916197992,-0.5181713898836646,0.3570515893522797,0.18854458613725358,0.39818718476259185,-0.18330446096324954,0.0001742140811743189,-0.2026137036382102,0.001369718772575614,-0.1660840195101919,0.0008514885015320398,-0.12710515344792125,0.022967106933159304,-0.11879840979439478,0.02212777531739706,-0.08380296810928772,0.018642503694108872
652,13,17,2M19272602+3717271,2051779136567283584,2.748775,5005.7840000000015,-0.016854133,-0.08555338,-0.07762738,0.24478263,12.365248,12.903877,11.686364,10.795,10.300999999999998,10.209,0.049130272,94.217606,0.01406916,0.03574385,0.04559384,0.06313649,0.00017556973083143745,0.0017282346546021454,0.0006132984274231923,0.027000000000000003,0.032,0.02,2.8433,3.6714,2.3345,0.6684500000000002,0.4538226850407374,0.09831891265673397,1.2476347,1.2661487,1.2300989999999998,0.018024850000000016,0.09608744512402226,0.006272323988858908,0.19096167728157862,0.22453859125829415,1.624548065150389,0.6880430107110304,-0.8715166951154519,0.24873983000573657,-0.4477885537058298,0.16951859040613002,-0.024466727058146606,0.5016015540613791,-0.6372739395052022,0.5236763214601233,0.45826335210759617,0.00019187541755764418,0.39238130389024395,0.0018497902329319474,0.49999479337050096,0.0006845142329927321,0.5779850294000682,0.031005594359765062,0.6382044300112925,0.03726783211351084,0.6665578055785946,0.02330312961763609
653,873,1012,2M19193459+4128508,2101473007691196800,2.9433396000000003,4687.5176,0.00028515607000000005,0.29834002,-0.04807803,0.43912399999999996,10.574066,11.168864,9.876599,8.951,8.421,8.299,0.048347883,69.34696,0.009616616,0.024856836,0.02412646,0.03665234,0.00026171968758204045,0.0008946373560858588,0.0006998750307574131,0.019,0.021,0.018000000000000002,7.0794,8.9084,5.6885,1.60995,0.8499964515130528,0.09740097341281696,0.5186273,0.5262695,0.511093,0.007588249999999987,-0.2851446261565237,0.006354134164339054,1.0801743645781912,0.2209628625532712,-0.6996563098170879,0.5064201179348304,-0.5684976200824735,0.17001977581251804,1.3728622165446225,0.11788589647383668,0.3006210453581187,0.2654277382646362,0.9746619433593782,0.3040074382358876,-1.4992710847464594,0.0002860263788071392,-1.4646640301236094,0.000957561774899516,-1.5199189149965988,0.0007811440539355912,-1.5395822298372188,0.021818751586501338,-1.551280706657468,0.024457014824491488,-1.5588910729056522,0.020972816655872483
654,808,946,2M19180929+4106270,2101438025177856256,2.5561428,4590.363,0.012368407,0.07666314,-0.057438184,0.23222281,12.007653999999999,12.641391,11.266572,10.28,9.691,9.554,0.051652126,65.79648,0.011465302,0.026474206,0.025335387999999997,0.038535092,0.0001745804458219702,0.0012913608750886318,0.0006493668271478902,0.02,0.021,0.017,8.1481,9.5143,6.9984,1.25795,0.9110563503700618,0.06668903994591419,1.3434801,1.3571434999999998,1.3289232,0.014110149999999976,0.12823123792646546,0.004562943851298032,-0.6894194209339172,0.2360641440685675,-1.4091473097096745,0.4804920238940066,-0.35486825043674786,0.20270416076328873,0.32153863995091947,0.12555642672072287,0.197645121578638,0.2787277841381207,-0.7414495174602214,0.319623647524394,0.06745852634874487,0.00019079425468648107,0.11143332163076894,0.0013821888871215315,0.03145682547807253,0.0007247708713091883,-0.013417974128784519,0.022967106933159304,-0.07221361965250515,0.024457014824491488,-0.09661968939898667,0.01980766017499068
655,2611,2859,2M19472924+4820342,2086639187083647232,2.6864748,4666.4517,0.040604495,0.15738375,-0.0007376373,0.36655155,12.879362,13.516581,12.13609,11.155999999999999,10.545,10.442,0.05447280400000002,74.12576999999997,0.011370871999999999,0.026071927,0.027829747999999998,0.040954877,0.00027653058000454145,0.0012972841282199445,0.0007951524261662347,0.021,0.018000000000000002,0.013999999999999999,6.9152,8.22,6.0841,1.0679500000000002,0.8398047452031473,0.06533773695632987,2.0549893000000004,2.0751541000000002,2.0346978,0.020228150000000143,0.31280956491619794,0.004275218624196693,-0.09376703627225652,0.248955403138195,-0.8534942799660836,0.5413183387622198,0.144339927531732,0.201034657953779,0.7043637699781259,0.12364858050298226,0.8214373343172405,0.3061695361903397,0.3727204408249689,0.3396941979703308,1.0201246590372037,0.00030221280316691194,1.0481799084722414,0.0013885287529263911,1.0019426774378264,0.0008874849971430195,0.9925413095435923,0.02411546227981727,0.9223716498768144,0.02096315556384985,0.9380392656240556,0.01631219073234526
656,514,632,2M19180114+4007142,2101255201308129792,3.1310372,4838.375,0.00012884289,0.07595529,-0.09670015400000001,0.32979384,12.132507,12.699524,11.436399,10.527999999999999,10.007,9.901,0.058309875,83.90547,0.012287945500000001,0.029895803,0.034938537,0.04988381,0.0002435834538583315,0.00119394875001122,0.00045833817111318176,0.022000000000000002,0.016,0.018000000000000002,6.972,8.8107,5.5182,1.6462500000000002,0.8433573784379556,0.10160648855614728,0.9398933,0.9539072,0.9247408,0.014583199999999975,-0.026921446242232645,0.0067430537420425036,1.9380030101546448,0.26649185229316913,0.40201018427784907,0.6127365642672351,-0.5712612046760708,0.21724832717729814,0.3181815943551322,0.14178367421582602,-0.2342962364537464,0.38437702233088933,0.06783902663647046,0.4137539182367552,0.20390699838818183,0.0002662057787402592,0.17365511270796943,0.0012779252692976988,0.2210040237888251,0.0005115600947633654,0.27137415184239005,0.025263817626475237,0.29580622246841315,0.01863391605675542,0.30768960946699897,0.020972816655872483
657,2443,2684,2M19332735+4741194,2128813906201875712,2.7044592,5050.1533,-0.021222116,0.13892664,-0.23678209,0.48685792,11.692396,12.227322000000001,11.031885,10.184,9.718,9.621,0.043311957000000005,86.68800999999998,0.010908959,0.0332099,0.03727314,0.053898692000000005,0.0002141892208207264,0.0012641659947865151,0.0007485302273280148,0.018000000000000002,0.017,0.02,0.6785,0.8412,0.6504,0.09539999999999996,-0.16845014800424413,0.055859365714135856,1.51585,1.5327891000000002,1.498511,0.017139049999999996,0.18065622808011794,0.004911234048904978,-0.0115734786907787,0.19794732277117888,1.9485637990583367,0.6330566220600838,-0.9487417283717335,0.1928681319424578,0.6168291795472998,0.15750109279018734,-1.7754104920971985,0.41006120451243755,1.3705839154942216,0.4470547659217701,-0.27707842829558094,0.00023408161524597154,-0.33175926794047994,0.0013530812518622504,-0.2304818729029594,0.0008354490595779008,-0.12366008740794927,0.020670396239843375,-0.04076888630673126,0.019798535810302633,-0.018554205179905574,0.02330312961763609
658,409,515,2M19091350+3947572,2100529420553429376,3.1709256000000003,4930.124,-0.0028192028,-0.005021559,-0.11650178,0.24813822,11.935701,12.553598,11.206677,10.228,9.719,9.587,0.055548467000000004,80.96027,0.012227486000000001,0.03350358,0.036506712000000004,0.053180806,0.00016450801923806324,0.0010294764324914052,0.000726416373330041,0.02,0.022000000000000002,0.017,3.0427,3.9344,2.5369,0.69875,0.4832591344917995,0.09528758146842924,0.8487511000000001,0.8599818000000001,0.8365848,0.011698500000000023,-0.07121964985592437,0.005989645345180082,2.120303754256924,0.2538714731059873,1.0720257033489469,0.5912286491208225,-0.6233820408723857,0.2161794157602532,-0.06585877337274369,0.15889389797570797,-0.45214422588701647,0.4016293313498315,-0.6094414922543593,0.4411003661807055,-0.011176964257434523,0.00017978637167923663,0.017465391125878964,0.0011018847728722443,-0.03539314209376459,0.0008107673595586521,-0.07313245215499825,0.022967106933159304,-0.0396042665531847,0.025621634578038704,-0.05816952552988774,0.01980766017499068
659,2475,2716,2M19490767+4744211,2086417841651195392,2.704791,4599.56,0.014664274,0.32297668,0.010873526000000001,0.3370685,12.525367,13.184784,11.768748,10.741,10.165,10.032,0.047387954,65.71878000000001,0.009431581,0.023344452,0.021903172000000002,0.033653732,0.00017043798200999658,0.0010704423719354317,0.0009700112782706773,0.021,0.017,0.013999999999999999,7.6959,9.8817,5.9183,1.9817,0.8862594158735262,0.1113173445360659,1.5229287,1.5435077,1.4982695,0.022619100000000003,0.18267957114864414,0.006459430803324381,-0.010057063219284354,0.21657572817371834,-1.341984368109254,0.4799246040220535,-0.3142777981783486,0.1667483953999624,1.4897039075072662,0.11071327226483893,0.9491777824948989,0.2409681903097806,0.12817762304360514,0.2791359256297719,0.6332530831872042,0.0001862670678537862,0.6930459292514551,0.001145732056263218,0.5919451686679111,0.0010826483428785704,0.5159738406805378,0.02411546227981727,0.4798161435288723,0.019798535810302633,0.4603251084625156,0.01631219073234526
660,2288,2510,2M19052985+4654372,2130600750034722304,2.7872293,4702.518,0.18766993,-0.17523769,0.12833674,0.21562675,12.416382,12.978867,11.729331,10.811,10.261,10.172,0.059539404000000004,73.830795,0.014418288999999999,0.03200478,0.03424771,0.05008072,0.00015210662698939004,0.0012274471833284561,0.0006043743140737856,0.021,0.017,0.012,8.945,11.3473,7.0469,2.1502000000000003,0.9515803449033918,0.10344721413479158,1.2990638,1.3196762000000002,1.2808553,0.019410450000000082,0.11363048079399235,0.006483657359482128,0.3667081976717722,0.27211113137168147,-0.5901128729156061,0.5391642245185988,2.744426308070421,0.25491235829527714,-0.8731248790526066,0.15178569717191354,2.241451710013273,0.37677687510074687,-0.8791030938869674,0.41538715924300557,0.5141463198317568,0.00016623322499078577,0.4726457339537064,0.0013137798186806415,0.547951092838891,0.0006745538575354278,0.5963587149465956,0.02411546227981727,0.5916196398694049,0.019798535810302633,0.623447015785969,0.013981877770581654
661,1359,1521,2M19302702+4312202,2125869727601545600,2.6251227999999998,4770.7427,0.04777470599999999,-0.15379217,-0.07763189,0.33346513,13.036644,13.617941,12.328046,11.347000000000001,10.824000000000002,10.698,0.06479461,83.91467,0.015120681,0.03230491,0.039214976,0.055140395,0.000378599981936123,0.0012773448053560175,0.0005253228427459788,0.021,0.017,0.016,4.5469,5.6868,3.5925,1.04715,0.6577154028688955,0.09973558897038136,2.3114847000000003,2.3468725,2.2766165000000003,0.03512799999999993,0.3638910231353101,0.006599808468145896,-0.37416222013932177,0.296128839883699,-0.09188828426646697,0.6128037491169387,0.27110777047653195,0.2673305031367168,-0.7714174714586718,0.1532090920926787,-0.02451634391447668,0.4314243525897289,0.09829000106050531,0.4573538886539017,1.1920139094301179,0.00041376169614940555,1.1566690754442719,0.0013671869955517483,1.2161884805135392,0.0005863229819236075,1.2118771807552666,0.02411546227981727,1.247300561116489,0.019798535810302633,1.2363193247297979,0.018642503694108872
662,2256,2474,2M19483203+4643446,2080349667032424704,2.6751327999999996,4752.9277,0.043108553,-0.19730224,-0.08018482,0.22535817,12.69148,13.280664999999999,11.982205,11.039000000000001,10.463,10.367,0.062049232,78.3475,0.014981593,0.03312976,0.037408005,0.053764176,0.0001982946553158449,0.0016878602532532927,0.0007065350512092117,0.022000000000000002,0.017,0.023,7.4261,9.4647,5.9566,1.7540500000000003,0.8707607931470454,0.1005542078223407,1.7415192,1.7674326,1.7159313999999999,0.025750600000000082,0.24092826685517224,0.006421469855474786,-0.14560303469806746,0.28358172211908506,-0.22198590355661038,0.5721483708860364,0.1886111534787328,0.2648714561519759,-0.9777680949889306,0.15712102125801752,-0.05260245500777176,0.41154492454103103,-0.7983872633397915,0.44593904276298296,0.814793494998589,0.00021671087383910273,0.7956707301437709,0.0018065760935344387,0.8301886535661804,0.000788577431533563,0.8581837339846135,0.025263817626475237,0.826872830085942,0.019798535810302633,0.8506525295579211,0.026798599060281505
663,1786,1988,2M19045608+4451289,2106319272685872896,2.4759402,4874.4023,0.00982767,-0.057310205,-0.1527836,0.38739640000000003,10.118444,10.644421000000001,9.477747,8.6,8.122,8.012,0.0429375,78.40292,0.012745756,0.03338417,0.035832606,0.052411754000000005,0.00031621573266860104,0.0010134243383419506,0.0007654751559826867,0.024,0.024,0.018000000000000002,2.6795,2.9015,2.541,0.18025,0.4280537613796305,0.02880895492508992,0.8654834000000001,0.8711582,0.8600028999999999,0.005577650000000004,-0.06274125749111344,0.002798556581909969,-1.0559669299575272,0.19623595330701618,0.665106785987187,0.5725530865784899,-0.3997879534943067,0.22534232183972583,-0.31384262413770403,0.15832758475314251,-0.8512994033446559,0.3942131405397988,0.5456149804071988,0.4347215775852111,-1.9972080644550088,0.00034558363481423037,-2.025993787368208,0.0010847036528798316,-1.965085344013424,0.0008543616220801452,-1.9426549565141658,0.027560528319791163,-1.8995020129680844,0.02795087408513313,-1.893290982918729,0.020972816655872483
664,1474,1642,2M19382565+4344419,2078283959563481088,2.468739,4942.2646,0.0452217,-0.2186558,-0.11219366,0.26164633,12.773961,13.359549,12.066014,11.103,10.606,10.455,0.049039222,87.77235999999998,0.015219195,0.037302904,0.04510708,0.06338907,0.0002260295633449428,0.00140856265465783,0.000543670389157036,0.021,0.017,0.013999999999999999,4.256,4.7577,3.8459,0.4559,0.6290016192869918,0.046199533092036005,2.5869033,2.6090944,2.5667287,0.02118284999999992,0.4127801948312271,0.003554912968163293,-1.0888783557963524,0.22412246820621604,1.1606848757740962,0.6409753059487884,0.22597115404430537,0.26907221021895805,-1.0790393735823873,0.1769125515056489,-0.4047483564651185,0.4962464540642103,-0.4974004624999542,0.5257713090857326,0.9049347524956823,0.00024702160584173517,0.8801030451341194,0.00150763406700612,0.9237294989160107,0.000606801033223415,0.9316784761707213,0.02411546227981727,0.9934134548431943,0.019798535810302633,0.953186299875519,0.01631219073234526
665,382,486,2M19335683+3930273,2052466846732838528,2.938986,4766.1636,0.0034971163,0.020078793,-0.06896229,0.24366874,12.887788,13.471860000000001,12.184121000000001,11.277999999999999,10.742,10.619000000000002,0.061630175,84.33105,0.013299735,0.029288012999999998,0.03544875,0.05003279,0.00022488098260109449,0.0013688437240422235,0.0008420614688797733,0.021,0.02,0.018000000000000002,8.0518,10.1529,6.3826,1.8851500000000003,0.9058929788376896,0.10079624039189422,1.5031823999999998,1.5257684999999999,1.4809482,0.02241014999999993,0.17701168218851174,0.006474388142561335,1.0602772386086423,0.2816665186283141,-0.12532808266621434,0.6158444477821102,-0.511710829570788,0.23513655563099323,0.05318202077051974,0.1389011726368707,0.07086243604988983,0.3899901409824949,-0.6465129361252426,0.4149896109141773,1.0293332068927161,0.0002457663529642551,1.0003134519197938,0.0014651215009494206,1.0555510052188275,0.0009398410867035175,1.132640661835864,0.02411546227981727,1.1518017413256165,0.023292395070944275,1.1442719627401365,0.020972816655872483
