,Unnamed: 0,APOGEE_ID_1,source_id,LOGG,TEFF,ALPHA_M,M_H,C_FE,N_FE,G,BP,RP,J,H,K,LOGG_ERR,TEFF_ERR,ALPHA_M_ERR,M_H_ERR,C_FE_ERR,N_FE_ERR,G_ERR,BP_ERR,RP_ERR,J_ERR,H_ERR,K_ERR,age,age_68U,age_68L,ageErr,logAge,logAgeErr,distKpc,distKpc_68u,distKpc_68l,distErrKpc,logDistKpc,logDistKpcErr
2155,2368,2M19203150+4624553,2127526137569114752,2.8015416,4912.8237,0.055434644000000005,-0.3303928,-0.12261978,0.33832023,12.191191,12.713197,11.539289,10.679,10.153,10.084,0.063944325,83.275185,0.016164928999999998,0.039254412,0.04536687,0.06454874,0.00014366494688999865,0.0008890643617609494,0.0006405241099272098,0.023,0.018000000000000002,0.011,4.6756,5.8194,3.7584,1.0305,0.6698373499612796,0.09493760514066574,1.4066989999999997,1.4271947,1.3883214,0.019436649999999986,0.1482011787255649,0.005996603096262085
2701,2954,2M19240131+4847212,2129538351225139712,2.4184122,4680.4204,0.08083939999999999,-0.4150575,-0.013055384,0.15730262,11.085586,11.637507,10.409569,9.495,8.947000000000003,8.841000000000003,0.062229607,70.521935,0.016928554,0.036235686,0.037540324,0.05523986,0.0003089661210731176,0.0010589943219840858,0.000503938073062038,0.026,0.03,0.022,11.062999999999999,13.9653,8.6477,2.6587999999999994,1.0438729123914248,0.10407482730353228,1.19159,1.2119605,1.1734374,0.019261549999999943,0.07612684989459853,0.0070142698014794775
1336,1497,2M19313658+4309553,2125879584547321600,2.9230292,4884.401,0.015730526,-0.13095064,-0.12944692,0.33925307,10.905509,11.431406,10.253388,9.413,8.941,8.806000000000003,0.05774796400000001,79.05086,0.013511766,0.03492031,0.03788072,0.055156425,0.00030222713408800667,0.0013421262554114133,0.0006541564199580295,0.02,0.019,0.015,2.8560000000000003,3.5819,2.2646,0.65865,0.4557582031041368,0.09956097700394648,0.8446284000000001,0.8580268,0.8326834999999999,0.01267165,-0.07333431983755724,0.006510447005106994
25,30,2M19285600+3723192,2051736629265999488,2.6727636,4650.7007,0.020254966,0.19936974,0.0004892647,0.4000703,12.803459,13.472287,12.037015,10.988,10.379,10.252,0.054992132,75.39960500000002,0.011226239,0.02512867,0.02745273,0.040139295,0.00017982572701247257,0.0011950469935118058,0.0009491986052656555,0.021,0.022,0.017,7.1409,9.2225,5.7332,1.74465,0.8537529513281957,0.10322578585003443,1.6618183000000002,1.6877039,1.6349332,0.026385350000000016,0.22058353712486145,0.006898120496406021
2187,2400,2M19333993+4635306,2128184916830314240,2.4624574,4867.6914,0.028251179,-0.105156,-0.03110911,0.30053988,12.608236,13.201467,11.896288,10.915,10.376,10.269,0.04438367,80.59581999999997,0.013537355,0.033910427,0.03780412,0.0546055,0.00017397779214833878,0.0011506274437744768,0.0008249705001173169,0.019,0.017,0.014,4.4773,5.2885,3.9355,0.6764999999999999,0.651016195115969,0.06416629597852752,2.3745887999999997,2.3909125,2.3577624,0.016575049999999918,0.3755884150757083,0.0030318224943986787
219,292,2M19254511+3845510,2052753540087290752,3.0812254,4788.653,0.0020903237,0.24743208,-0.019568115,0.42740887,12.56447,13.169163,11.846396,10.91,10.349,10.231,0.049873367,73.811966,0.01001146,0.027039895,0.027346373,0.040964536,0.00015842176460112434,0.002248716445947263,0.0006642861718231253,0.021,0.022,0.019,6.4836,8.0316,5.1168,1.4573999999999998,0.8118162135868205,0.0979018144924922,1.1030046999999998,1.1206154,1.0876771,0.0164691499999999,0.04257736301110278,0.006478300733936907
2340,2570,2M19374286+4711314,2128546488658586752,2.6218357000000005,4981.383,-0.026072828,-0.012314615,-0.20884624,0.35190377,11.229513,11.75445,10.583632,9.752,9.275,9.165,0.04438109,83.52154499999997,0.012297653,0.03462233,0.03845361,0.055666104,0.0004010318063263352,0.001366149696359065,0.0006884433154441537,0.02,0.018000000000000002,0.015,1.2006,1.2163,1.1382,0.03904999999999992,0.07939833901985499,0.014411062734943771,1.3033945,1.3142682,1.2927066,0.0107808,0.11507588404895447,0.003592016856746385
276,356,2M18583476+3900115,2100208947273887104,2.4776835,4833.032,0.029174443,-0.036861084,-0.1435805,0.3108995,10.416334,10.999128,9.724075,8.845,8.249,8.152000000000001,0.041795142,76.42376999999998,0.012541416,0.03225899,0.034047842,0.050087824,0.00025226488285734483,0.0008647113905857483,0.000763075121347212,0.021,0.017,0.024,4.6795,5.5468,4.3152,0.6158000000000001,0.67019945161226,0.05452078888597517,0.8916318999999999,0.9005053000000001,0.8838938000000001,0.008305749999999987,-0.049814402118513776,0.004043092826467573
2185,2398,2M19314852+4633568,2128281987392884736,2.5629375,4728.856,0.13932368,-0.5055304,-0.014476657,0.07503834,12.09236,12.653775,11.401767,10.494000000000002,9.938,9.814,0.064526334,72.81579599999998,0.018097939,0.038966607,0.041415755,0.060363542,0.000188604391292424,0.001242738680947708,0.0005342149805476204,0.02,0.017,0.015,13.1626,15.574000000000002,10.5925,2.4907500000000007,1.119341683664253,0.08370084884355111,1.502628,1.5214151000000002,1.4842258999999998,0.018594600000000013,0.17685147723114156,0.005373858233537934
1338,1499,2M19331823+4308005,2077841204276578816,2.4536438,4824.4146,0.006062513,0.006237545,-0.10524979,0.3397702,13.002395,13.589476,12.292181,11.361,10.824000000000002,10.696,0.04096105,75.9319,0.012120309,0.031372525,0.03287536,0.04850701,0.0003442560475419576,0.001373166182186969,0.0009232043363049948,0.019,0.017,0.018000000000000002,4.7448,5.4753,4.3152,0.58005,0.6762179110252783,0.051703495354652414,2.8721097,2.8988167999999996,2.8477379000000003,0.025539449999999988,0.4582010237300155,0.0038603771846477952
1286,1442,2M19342765+4255435,2077823543371130112,2.4508665,4703.2656,0.026667416,0.22953431,-0.01574859,0.4074694,12.65401,13.277498,11.920506,10.93,10.36,10.237,0.0368828,74.31394,0.010598762,0.025709692000000003,0.027048025,0.040025413,0.00019903449382963068,0.0010746009563367134,0.0009311816849377764,0.021,0.019,0.014,5.3853,6.5316,4.8989,0.8163499999999999,0.7312099016387364,0.0624605029803571,2.3505055,2.3740205000000003,2.3287345,0.022643000000000028,0.37116127174075975,0.004182243784041861
1422,1587,2M18421097+4331424,2116931552759508992,2.7418864,4643.002,0.07835533,0.05204069,0.008126143,0.24322616,12.416288,13.018301,11.70254,10.72,10.17,10.077,0.052459676,67.96794,0.01169057,0.027633531,0.027012523,0.04078987,0.00012985804973664197,0.0012824972953795475,0.0008455303986920626,0.021,0.021,0.011,10.3321,12.7516,8.0353,2.35815,1.0141886008731362,0.10028129257584928,1.3185383999999998,1.3381462,1.2997207000000002,0.019212749999999914,0.12009278233973802,0.0063267646781100745
2347,2577,2M19500696+4709095,2086324761117912576,2.6162422000000003,4627.61,0.08199249,0.0036647506,0.006109005,0.205572,12.286594,12.899036,11.564933,10.586,10.01,9.913,0.05326256,67.43344,0.012147793,0.028110191,0.027452134,0.04143605,0.00016223040862461954,0.0012333701225142324,0.0005168712222680671,0.02,0.018000000000000002,0.015,9.9461,12.5861,7.4989,2.5436,0.9976528213983041,0.11244680790861306,1.3928823000000001,1.4173809000000002,1.3708182,0.02328135000000009,0.14391441963993173,0.007253357145983394
2168,2381,2M19482778+4628063,2080275248141919616,2.4550586,4821.4214,0.031700537,-0.15653585,-0.06308654,0.30021447,11.159549,11.755064,10.455671,9.502,8.974,8.854,0.043477215,76.16176,0.013789592,0.03416398,0.03631952,0.053208493,0.0005617868622354029,0.0013028903998046903,0.0006955383773754598,0.02,0.018000000000000002,0.015,2.8455,3.2118,2.4831,0.3643500000000002,0.4541585899443438,0.0558771419242825,1.2450364,1.2542114,1.237371,0.008420199999999909,0.09518204869123492,0.002935405293635993
361,460,2M19172843+3927028,2101014197803604608,2.715671,4609.5576,0.014154084,0.24928139,0.0021623522,0.20424224,12.645865,13.327904,11.866293,10.815,10.217,10.07,0.048704766,66.24619,0.0099988505,0.024413884,0.023147447,0.035405900000000004,0.00021745356565849858,0.0017849762181287863,0.0008145191323338796,0.019,0.016,0.018000000000000002,8.3862,10.8361,6.8281,2.004,0.923565215551527,0.10028656566940536,1.4656031,1.4876049999999998,1.4436768,0.02196410000000003,0.16601637493149218,0.006508826007994184
1405,1569,2M18490829+4326418,2105257183112943360,2.858937,4833.732,0.022540942,-0.10155168,-0.13765433,0.32128567,11.255334,11.80048,10.59529,9.713,9.215,9.131,0.056776594000000014,76.602646,0.013201296,0.033406056,0.035484787000000004,0.052042782,0.0006308338611971108,0.0016781252647113387,0.001110749955037793,0.021,0.021,0.011,5.8415,7.3684,4.6238,1.3723,0.7665243810295224,0.10118707661971947,0.9200433000000001,0.9343023,0.9067757,0.013763299999999958,-0.0361917329712374,0.006493772342744304
2221,2437,2M19351438+4637512,2128177701286835200,2.570904,4564.794,0.17894368,-0.16587897,0.09534591,0.20402591,12.523189,13.129323,11.801545,10.851,10.23,10.111,0.056112573,65.25364,0.013896189,0.029701946,0.028820144,0.04347943,0.00015020511984098484,0.0011566588825817625,0.0007917380028488187,0.021,0.017,0.012,11.3574,14.2849,9.3562,2.4643500000000005,1.0552789216135063,0.09188885384640257,1.6242002,1.6462099,1.6033563999999998,0.021426750000000085,0.2106395596321029,0.0057275697276503315
2203,2416,2M19515843+4631550,2085541560940355712,2.4870176,4656.8696,0.021638405,0.34696835,-0.05451855,0.48788548,12.179008,12.855025,11.411011,10.34,9.78,9.639,0.033357732,67.989136,0.009253304,0.023807557000000003,0.022751765,0.034763496,0.000184753810706928,0.0011067659620322967,0.0005778907858067227,0.02,0.016,0.015,4.5279,4.8405,3.8699,0.4852999999999998,0.655896826765073,0.048595240832650544,1.7754061,1.7900487,1.7640057999999998,0.013021450000000072,0.2492977077104299,0.0031824188973551553
2986,3247,2M19404944+5036451,2135180765722113664,3.0916900000000003,4848.5347,-0.014399903,0.09391157,-0.14942876,0.35868123,10.616891,10.952446,9.783945,8.907,8.446,8.336,0.053071674000000006,76.85253,0.011306257,0.030350843,0.031817254,0.047002435,0.008985146178385195,0.003861303527311621,0.0023159705486441857,0.021,0.02,0.015,4.4467,5.6344,3.5892,1.0226000000000002,0.6480378304294893,0.09792500815266596,0.5780385,0.586679,0.5695083000000001,0.008585350000000005,-0.2380432346232157,0.006450242597298096
1088,1234,2M19065686+4214084,2105447703562471296,2.4815297000000003,4830.5713,-0.0062889980000000005,0.061790336,-0.064751685,0.60436934,12.287554,12.855448,11.601074,10.647,10.14,10.048,0.043734953,87.31685,0.012838876,0.029722633,0.036547497000000005,0.051351648,0.00016741349796345342,0.0018456382425990907,0.0008156151949667567,0.021,0.017,0.014,3.5913,4.2158,3.4189999999999996,0.3983999999999999,0.5552516855222266,0.045490449357094564,2.15349,2.1701182,2.1363867,0.016865749999999933,0.3331428594025879,0.003401761812088372
2997,3258,2M19391774+5043324,2135196472421847936,2.8877237,4805.0244,0.019652955,-0.05243588,-0.090964004,0.270726,12.79186,13.345463,12.107237,11.184,10.668,10.547,0.062254287,84.65933000000003,0.013862184,0.031256184,0.03764808,0.053145632000000005,0.00019456365869197081,0.0016969902467389721,0.0008820676455967291,0.023,0.018000000000000002,0.018000000000000002,6.7401,8.6071,5.3839,1.6116000000000006,0.8286663400258267,0.10187993200746454,1.5835448,1.6159979,1.5506004,0.03269875000000002,0.199630354488838,0.008970450202134717
1591,1764,2M19005779+4407075,2105932798648811904,2.9441125,4861.376,0.0101051815,-0.0006889943,-0.13111812,0.4022219,12.326095,12.830257,11.67238,10.842,10.331,10.238,0.054974474,77.660286,0.012186525,0.032153018,0.034166142000000004,0.05017985,0.0005081339827261999,0.0017382868179860456,0.0007300525809261772,0.02,0.018000000000000002,0.014,5.0458,6.3804,4.0458,1.1673,0.7029300324245665,0.09892174815075984,1.3407198,1.3598217,1.3211741000000001,0.01932380000000001,0.12733802316926998,0.006260958031101355
1910,2119,2M18543255+4529377,2107018321562970880,2.4892366000000004,4708.255,0.21304445,-0.66777515,0.039020777,0.087091744,11.87648,12.409872,11.213125,10.331,9.781,9.672,0.06734112,72.22785,0.020021154,0.041248064,0.044061515,0.06399157,0.0001828928582725542,0.0014229718408909073,0.0008327691510057188,0.021,0.018000000000000002,0.016,11.0873,12.9403,9.4406,1.7498500000000003,1.044825798821313,0.06847237399165322,1.5517987,1.5683870999999998,1.5363847000000002,0.016001199999999927,0.19083538370743525,0.004476643974304585
1370,1533,2M19411845+4314072,2078021386744006912,3.1653478,4970.298,0.011859857,-0.022069734,-0.10423075,0.2972493,11.674436,12.195521,11.024478,10.149,9.705,9.593,0.056175403,82.98823,0.012393276000000002,0.034585748,0.03829564,0.055483993,0.00019562196169720106,0.001286948966456869,0.0006849887634585716,0.022,0.018000000000000002,0.016,3.5039,4.3464,2.7861,0.7801500000000001,0.5445517030702683,0.09656649587898443,0.8630196,0.8759539000000001,0.8516478999999999,0.012152999999999962,-0.06397934092999923,0.006110585351350336
2663,2914,2M19532716+4835038,2086926056540224640,2.7680776,4736.8193,0.15158229999999998,-0.22418773,0.024363115,0.2078751,12.483302,13.067658,11.775412,10.864,10.297,10.179,0.060081247,74.48569,0.014840804,0.033587817,0.035983752,0.052550655,0.00017174853367940557,0.0013800678808040256,0.0007511066165166723,0.026,0.03,0.022,9.3558,11.886,7.3638,2.2610999999999994,0.9710809292738436,0.10396687066025544,1.3472764,1.3677332,1.3258671999999998,0.020932999999999997,0.1294567023901554,0.006750681031469467
1780,1976,2M19362561+4445061,2078404497826534528,2.580564,4582.4624,0.034662634,0.12318282,-0.02498693,0.24532808,13.155104,13.832726999999998,12.375505,11.309,10.705,10.541,0.058952756,76.519554,0.012409751,0.024905745,0.0285005,0.041034877,0.00031938510166917844,0.0012348894498093175,0.0009182983832345393,0.021,0.019,0.012,7.0598,8.1001,6.0954,1.00235,0.8487923979177103,0.06174408489895411,2.1656576000000003,2.1882870999999997,2.1453584,0.02146434999999997,0.3355897938473631,0.004302222546387874
297,381,2M19421432+3900208,2076170702520879744,2.7211719,4801.315,0.045539178,-0.12885898,-0.03422956,0.19207545,12.877573,13.491085,12.145745,11.164,10.567,10.466,0.06493513,86.05019,0.0149059035,0.032383587,0.04000104,0.0559572,0.000220404216109138,0.000976810577530962,0.0005406243663785837,0.022,0.02,0.016,6.7342,8.4146,5.2408,1.5869,0.8282860104195409,0.10281794478583006,1.8026533,1.8302294,1.7756603,0.02728454999999997,0.2559122079340926,0.006572821245096379
1236,1391,2M19115103+4245521,2102538571895117696,2.9556582,4828.68,-0.007981861,0.0552596,-0.15403458,0.32693544,12.194002,12.743931,11.521758,10.661,10.154,10.026,0.05366724,76.0204,0.0116583,0.030636854,0.032005124,0.047305517000000005,0.00015114530119708647,0.0014906214325138831,0.0008988408199139818,0.021,0.021,0.011,4.363,5.5273,3.5075,1.0099000000000002,0.6397852129868201,0.09875767865461492,1.2694544,1.2894015,1.2516994,0.018851049999999987,0.10361710522229983,0.006444063524979511
937,1078,2M19081014+4140429,2102425047319584128,2.4565701,4623.2829999999985,0.18665135,-0.3215947,0.06136334,0.13842535,13.220782,13.82301,12.490029,11.497,10.923,10.825,0.06348581,72.38362,0.016476335,0.032942183,0.035724322999999995,0.05191656,0.00021942166722577205,0.0011191150519374027,0.001220423273786686,0.021,0.023,0.018000000000000002,12.6863,14.9581,10.360999999999999,2.29855,1.1033349771863117,0.07973737930045087,2.2993752,2.3279788,2.2724789,0.0277499499999999,0.3616098429502031,0.0052395807811913
240,316,2M19205111+3848386,2052884523706884608,2.8151155,4787.5435,0.0026101358,0.04087679,-0.13431937,0.2987006,10.955951,11.591978,10.222943,9.225,8.681000000000001,8.558,0.05365699,74.186874,0.011792535,0.030163493,0.031090407,0.0461431,0.00048026965911218694,0.0011810900283459882,0.0007632969865234429,0.018000000000000002,0.02,0.018000000000000002,3.3698,4.3141,2.7227,0.7956999999999999,0.527604125953268,0.09994520819737936,0.852299,0.8659266999999999,0.8402526,0.012837049999999977,-0.06940802111358693,0.006535632954835217
1242,1397,2M19344062+4244103,2077768464709646848,2.481888,4834.168,-0.004164949,0.11289236,-0.15294906,0.44866094,11.813365,12.397584,11.114494,10.167,9.657,9.537,0.03953919,76.1484,0.011137607,0.02980271,0.031026267000000007,0.045950178,0.00015151940365942806,0.0011964855419999145,0.0008547815887149923,0.021,0.021,0.014,2.4403,2.661,1.9404,0.3603000000000001,0.3874432199189336,0.06857680429868146,1.7290922,1.7399161,1.7159314,0.011992349999999987,0.2378181516797285,0.003014192643437802
958,1099,2M18530969+4142106,2104482023115618944,2.7889185000000003,4607.645,-0.009021223,0.29862508,-0.0076649785,0.27675813,11.649328,12.290677,10.9073,9.931,9.354,9.227,0.047848463,66.0827,0.0096153235,0.023756515,0.022405377,0.034355182000000005,0.00025409045904201116,0.0014745587294706652,0.0009207227064966793,0.02,0.021,0.019,8.2699,10.4308,6.6834,1.8737,0.9175002580760334,0.09666008199875986,0.9436256,0.9582745,0.9293084,0.01448304999999999,-0.02520028547622192,0.006665034418002404
582,705,2M19530285+4019286,2073581283929179776,2.7237272,4757.366,0.21108215,-0.3197396,0.053598315,0.1110363,13.277235999999998,13.924707,12.50921,11.435,10.816,10.719,0.068169005,83.10275,0.017160198,0.035089057,0.042724308,0.05985913,0.000248544710336196,0.0015963509127669973,0.0006073635528458522,0.021,0.022,0.017,10.9993,13.8388,8.6099,2.6144500000000006,1.0413650473572555,0.10305016277176776,1.6146024,1.6397058,1.5903764999999999,0.024664649999999937,0.2080655936979877,0.006632991531719854
1234,1389,2M19090889+4246493,2102579631782684800,2.7031417,4627.6562,0.03369423,0.08054066,0.029509842,0.28100485,11.923957,12.527944,11.212123,10.221,9.697,9.576,0.054030236,70.2871,0.011803967,0.026744567,0.027304873,0.04069874,0.00015870386182337268,0.0013772349044671726,0.0008092344224863713,0.023,0.02,0.011,8.8585,10.9221,7.4989,1.7116000000000002,0.9473601895085298,0.08165429315629957,1.3129297999999998,1.327936,1.2986736,0.014631199999999922,0.11824150576375933,0.004838566288534532
2098,2309,2M19193882+4614557,2127705637139947008,2.6952994,4936.4077,0.0022978391,0.25785765,-0.18297489,0.6814551,11.573703,12.123421,10.90842,10.015,9.555,9.432,0.039288174,80.67421999999998,0.009927385,0.0292315,0.031144759,0.045882873,0.00020796102065401278,0.0011000247758652384,0.000986325804107624,0.019,0.018000000000000002,0.012,0.6269,0.6381,0.6179,0.010099999999999998,-0.2028017301610411,0.006985274703906558,1.4031043,1.4102044,1.3979768999999997,0.006113750000000096,0.14708995558348734,0.0018910350760294602
349,446,2M19263055+3919247,2052982139725252480,2.9030676,4858.782,0.012364479,-0.14001867,-0.10417953,0.20341048,10.339907,10.862318,9.699798,8.885,8.387,8.274,0.057743545999999986,77.8594,0.013609638,0.034585856,0.037206274,0.054313034,0.0004388022924062263,0.001198569392860671,0.0011412492450080247,0.03,0.021,0.018000000000000002,3.6506,4.6227,2.9336,0.8445499999999999,0.5623642494631121,0.09874740646555057,0.6379906999999999,0.6474806999999999,0.6287819,0.009349400000000004,-0.19518565194987128,0.006363397938123849
1703,1892,2M19283471+4431390,2126553963133025024,2.4844146,4840.282,0.0063797813,0.038771454,-0.20981614,0.3364339000000001,12.115346,12.7237,11.392788,10.411,9.899,9.761,0.040766187,76.59070600000003,0.011811517,0.031110553,0.032686587,0.04821141,0.00017004235181805602,0.0013353654697634276,0.000542314710436642,0.021,0.017,0.015,2.8465,3.0538,2.6473,0.20324999999999996,0.4543111881475663,0.031018715557365486,1.8894538,1.9031153,1.8771539000000002,0.012980699999999956,0.27633627722664306,0.00298261034528971
643,773,2M19572548+4032141,2075052774080329728,2.623044,4616.0903,0.021155097,0.3477982,-0.02618441,0.5096116,13.495758,14.232922,12.672246,11.493,10.863,10.736,0.054818958,77.82863,0.010406335,0.022514064,0.025618076,0.037080117,0.0002657022489538363,0.001619920332622815,0.0014856845013111464,0.021,0.022,0.017,6.1321,6.8366,4.1077,1.3644499999999995,0.7876092285525387,0.11062072633402303,2.3094278999999998,2.3479158,2.2777176,0.03509910000000013,0.3635044081842421,0.0065913203732666245
2615,2863,2M19535355+4823527,2086501988644207872,2.484784,4830.5312,0.0047695395,0.01393315,-0.10839223,0.32081777,10.781604,11.363982,10.087057,9.13,8.635,8.474,0.040959995,76.195724,0.012046512,0.03135216,0.032902364,0.048529472,0.00028534371154798066,0.0013111496898643438,0.0007640584696855246,0.02,0.047,0.019,4.5353,5.2285,4.121,0.55375,0.6566060199595836,0.05168724891515697,1.0482501,1.0567325,1.0387234,0.009004549999999995,0.02046491250603377,0.0037325745340925213
2581,2825,2M19531723+4806297,2086488072955286272,2.4842849,4828.705,0.0061201937,0.00790162,-0.17387442,0.33756557,11.424212,11.999632,10.733738,9.807,9.297,9.171,0.041017592,76.12509,0.01210427,0.03142075,0.032971505,0.04862836,0.00043489193762069617,0.0011292393905537599,0.0009217715939602301,0.022,0.015,0.018000000000000002,2.1169,2.2122,2.0338,0.08920000000000018,0.3257003429159856,0.01825807249576733,1.4575063999999998,1.46719,1.4477378,0.009726099999999974,0.16361047044894653,0.002898222223163299
2867,3126,2M19374688+4937073,2135041402623846016,3.113115,4917.838,-0.004327381,0.071130775,-0.24444029,0.4120697,12.00031,12.549287,11.330242,10.434,9.941,9.866,0.053981822,80.18672,0.011511367,0.031948045,0.03440998,0.05037296,0.00015597632241903803,0.0013289981362685221,0.0007323584548002415,0.02,0.017,0.016,3.4043,4.4139,2.8339999999999996,0.7899499999999999,0.5320278247978756,0.09621132188979456,0.9645676,0.9783322,0.9515903,0.013370949999999994,-0.01566733019926691,0.006018170669726286
1956,2165,2M19554808+4532293,2079251637179240576,2.6163476,4879.076,0.00011526793,0.19024424,-0.09682767,0.46835232,11.859543,12.626912,11.025714,9.844,9.255,9.09,0.039227355,78.073135,0.010474669,0.029335605,0.030812375,0.045556255,0.0002129456071875424,0.0019989728731184537,0.0011495345376355546,0.025,0.03,0.018000000000000002,1.6191,1.6716,1.4962,0.0877,0.20927367278487624,0.024071356032126984,1.3028153,1.3166982,1.2924983,0.012099950000000036,0.11488285018954715,0.004028130656832586
1078,1224,2M18535856+4215473,2104893863239164672,2.628332,4667.2886,-0.0073445328,0.038653143,-0.048839085,0.27437290000000003,10.318209,10.910944,9.621947,8.687999999999999,8.121,8.016,0.05287455,68.99795999999999,0.011814965,0.028215919,0.027858792,0.041923717,0.00029862938615732304,0.0005337791401871517,0.001088370739428246,0.024,0.02,0.013,6.5902,7.6716,4.6871,1.49225,0.8188985948031702,0.10699086556140547,0.6935869,0.7049641999999999,0.6846994000000001,0.01013240000000002,-0.15889911811466045,0.006333557799746425
1762,1956,2M19052141+4442370,2106313401470133888,2.4166803,4634.906,0.21556735,-0.41171908,0.03641799,0.14110699999999998,13.114592000000002,13.673993,12.414521,11.470999999999998,10.902,10.825,0.07137496,79.80398000000002,0.018880296,0.03418886,0.04166627,0.058302496,0.00023704393812384872,0.0019129459160549531,0.001161542497793988,0.02,0.017,0.016,11.5424,14.9632,9.2961,2.8335500000000007,1.062296120638269,0.10336184697302386,2.3275505,2.3632081,2.2917645,0.035721799999999804,0.3668991124819132,0.00666598936038859
1093,1239,2M19140933+4217262,2102326847188606336,2.473167,4899.5405,0.019661667,-0.1539662,-0.10461162,0.25250837,10.661878,11.19823,10.002302,9.107,8.605,8.527000000000001,0.045047756,79.83188,0.013760304,0.035656232,0.038975492,0.05659087700000001,0.00023961955787688002,0.0006970222759661304,0.0005400230540597574,0.034,0.02,0.011,3.6169,4.0262,3.3304,0.3479000000000001,0.5583365015599185,0.041199473313982105,1.0696196000000002,1.0766661,1.0629183999999998,0.006873849999999948,0.0292293524568591,0.002790556959683667
2404,2644,2M19462274+4726595,2080574139202017280,2.7563560000000003,4780.5117,-0.017478641,0.073781475,-0.1279101,0.4062399,10.813725,11.328854,10.173133,9.304,8.81,8.706,0.05298612,73.80341,0.011489015,0.029521607,0.030257922000000007,0.04501181,0.0002948900433252799,0.0006961031294250298,0.0007665720061722503,0.021,0.026,0.015,2.1906,2.7909,1.7989,0.4960000000000001,0.34056308333337104,0.09536862694244802,1.0247133,1.0391413,1.0080916,0.015524850000000015,0.01060237305548032,0.0065873049765999715
1444,1609,2M19044759+4338297,2105677020457626240,2.4968817000000003,4620.368,0.026795652000000003,-0.07119857,-0.08463629,0.2203547,12.610501,13.224084,11.883336,10.901,10.34,10.217,0.05952331,73.59971999999998,0.013773438999999998,0.02861206,0.031213177,0.04546292,0.0001910210399902468,0.001720926611730178,0.0007274604502582883,0.021,0.018000000000000002,0.012,7.4869,8.8109,6.3577,1.2266,0.8743020324417528,0.07086012057434954,1.9545205,1.9708177,1.9297451,0.020536299999999983,0.2910402298924353,0.004573253596631244
1720,1909,2M18484269+4439597,2105425129215735680,3.1584156,4899.331,0.0072859265,-0.0684151,-0.07646687,0.30888313,12.23086,12.749561,11.58297,10.73,10.252,10.174,0.056588154,79.61747,0.012858083,0.034058955,0.036924735,0.05382574,0.0001489299777035491,0.0010097669903419426,0.00044748401162308937,0.021,0.018000000000000002,0.011,5.5809,6.9967,4.4351,1.2807999999999995,0.7467042407862755,0.09899491820996026,0.977699,0.9919377,0.9634295,0.014254099999999994,-0.009794829015565686,0.00633222818485294
786,924,2M19283210+4104584,2053597934956366464,2.9990240000000004,4887.2314,-0.019614596,0.19695398,-0.1446561,0.51914394,10.97517,11.516541,10.319517,9.376,8.995,8.874,0.051422447,78.443985,0.010419001,0.029366087000000006,0.030915499,0.045679405,0.0004105259317821464,0.0015314139109168234,0.0008217790652664814,0.019,0.019,0.018000000000000002,2.2111,2.699,1.7989,0.45005,0.3446083845805672,0.08809793138238067,0.7853768,0.7970494,0.7750861,0.010981650000000004,-0.10492193191815416,0.0060676453243312676
2728,2982,2M18575433+4856454,2131800111063498240,3.1207402,4884.607,0.00010338053,0.16456528,-0.16109985,0.35834014,12.65587,13.196242000000002,11.990265,11.125,10.636,10.523,0.058530238,88.74824,0.011716465,0.029091183,0.03554987,0.050119005,0.00019754263854809828,0.0014573150133445625,0.0006997013648768481,0.026,0.029,0.019,3.1014,3.8464,2.4952,0.6756,0.4915577825513345,0.09397454211876967,1.3492955999999998,1.3692507999999999,1.3318335,0.01870865000000004,0.13010710414598342,0.006016534355719784
140,193,2M19290453+3819358,2051940421179457920,2.9795566000000004,4862.56,0.04354848,-0.20433867,-0.03103152,0.16856048,13.157151,13.720804,12.460535,11.550999999999998,10.985,10.909,0.06255125,82.97636,0.014963994,0.035443492,0.04121633,0.058663502,0.0002813649510857718,0.0014834787222606227,0.0007210235094767814,0.022,0.022,0.018000000000000002,8.5926,10.9105,6.8391,2.0357000000000003,0.9341245951235456,0.10142284984393256,1.5497139,1.5721277,1.5262652,0.022931249999999976,0.19025152841551166,0.006428908849304249
788,926,2M19302545+4105344,2053559963143105024,2.9947562000000003,4901.101,0.013098763,-0.17029296,-0.07303864,0.18236037,11.820616,12.347796,11.158405,10.299,9.785,9.688,0.05868674,79.94681,0.0139395185,0.036000617,0.03943543,0.057205323,0.00021454574275936442,0.0014851206345800616,0.0006616792760283374,0.02,0.022,0.019,2.9906,3.6731,2.3378,0.6676499999999999,0.4757583289758747,0.09811269892938863,1.1681186,1.1843718,1.1495554,0.017408199999999964,0.06748693927524682,0.006479076191738823
1602,1776,2M19262924+4407544,2126175701070837760,2.7099733,4739.15,-0.0010686591,0.36455268,-0.23328693,0.552783,11.343335,11.970298,10.616071,9.672,9.097,8.962,0.047541622,71.418304,0.009124353,0.024708787000000003,0.024282075,0.03677828,0.0004858781534133883,0.001007816696666497,0.0006328661257393176,0.021,0.019,0.015,2.3345,2.4259,2.2228,0.10155000000000004,0.3681938782668245,0.01898625318978966,1.3238109999999998,1.3319516000000002,1.3160426,0.007954500000000055,0.12182598546910058,0.002609248179007685
