,APOGEE_ID,KIC,RA,DEC,FE_H,A_FE,age,age_68L,age_68U,mass,mass_68L,mass_68U,dist,dist_68L,dist_68U,Av,Av_68L,Av_68U,evstate
2374,2M19305854+4629494,9712445,292.74395,46.49707,0.37275,-0.01549,8.8226,7.1614,11.1442,1.1067,1.0338,1.1693,744.062,732.1669,754.2015,0.1375,0.065,0.2028,1
2375,2M19313588+4626273,9712824,292.89952,46.44093,0.35871,0.00921,8.7899,7.1565,11.0877,1.1067,1.0519,1.1909,1205.4582,1189.6522,1223.1534,0.1684,0.115,0.2447,1
2376,2M19320199+4629193,9713083,293.00831,46.4887,0.04471,0.007229999999999999,3.2668,2.9262,3.4262,1.4289,1.3995,1.4714,756.2307,750.7579,761.7825,0.0932,0.065,0.1295,2
2377,2M19325612+4627412,9713617,293.23386,46.46144,0.42171,0.03469,8.5457,6.8407,10.5879,1.1375,1.0666,1.1922,649.6891,640.4719,659.6495,0.1973,0.125,0.2617,1
2378,2M19333972+4627476,9714063,293.41554,46.46322,0.09397,0.01072,2.8783,2.6607,3.0467,1.4982,1.4661,1.5344,1025.7931,1019.3889,1033.9149,0.151,0.125,0.1817,2
2379,2M19411033+4624474,9719012,295.29306,46.41319,-0.18506,0.02898,4.5184,3.6526,5.6868,1.2432,1.1693,1.3181,946.6142,933.8346,960.4739,0.1607,0.0921,0.2249,1
2380,2M19480603+4626020,9724029,297.02517,46.43391,-0.32131,0.08134,6.0358,5.188,7.1977,1.119,1.0808,1.1911,2371.8935,2346.9292,2397.1022,0.3851,0.336,0.4248,1
2381,2M19482778+4628063,9724324,297.11577,46.46843,-0.15654,0.0317,2.8455,2.4831,3.2118,1.4371,1.3803,1.4976,1245.0364,1237.371,1254.2114,0.4127,0.3692,0.445,2
2382,2M19490667+4629353,9724882,297.2778,46.49315,-0.22306,0.05838,4.3883,4.0272,5.0738,1.2301,1.1796,1.2704,1414.4551,1402.5227,1427.1922,0.2337,0.1881,0.2649,2
2383,2M19514319+4625192,9727261,297.92997,46.422,-0.48803,0.2371,8.8857,7.3282,10.7347,1.0159,0.9549,1.0655,1836.0292,1810.214,1859.8742,0.5207,0.4907,0.5849,1
2384,2M19515173+4629559,9727392,297.96556,46.49886,-0.14017000000000002,0.02322,3.3873,3.0549,3.7662,1.3514,1.3121,1.4024,1162.2695,1154.2765,1170.8115,0.2405,0.205,0.2791,2
2385,2M19521013+4624568,9727675,298.04224,46.4158,0.22377,-0.02622,1.3501,1.2823,1.396,1.9531,1.923,2.0363,1411.1331,1400.4577,1423.9228,0.4561,0.4056,0.4949,2
2386,2M19525166+4629539,9728284,298.21529,46.49831,-0.02518,0.0263,5.9645,4.982,6.999,1.1985,1.1375,1.2588,1122.999,1110.4525,1134.1471,0.2406,0.2037,0.2948,1
2387,2M18490564+4631406,9753097,282.27352,46.52796,0.10328,-0.00202,6.8847,5.559,8.806000000000001,1.1641,1.0914,1.2389,1524.3627,1501.9312,1546.9905,0.1495,0.065,0.2068,1
2388,2M18514585+4634026,9754133,282.94104,46.56739,0.1385,0.01196,7.9963,6.2922,9.8831,1.1247,1.0567,1.1959,733.7542,722.4537,743.8784,0.1667,0.1121,0.2549,1
2389,2M19093387+4634546,9761597,287.39114,46.58186,0.31226,0.00904,8.1526,6.9375,10.112,1.1485,1.0914,1.2131,1051.2856,1041.1179,1062.6276,0.1289,0.0758,0.165,1
2390,2M19112864+4630518,9762408,287.86937,46.51442,0.01387,0.02235,5.7855,4.9545,6.8394,1.2054,1.1411,1.2588,2669.2047,2639.3684,2696.2396,0.1563,0.115,0.2014,1
2391,2M19121711+4634184,9762752,288.07131,46.57178,0.32975,0.04125,7.6921,6.0954,9.5521,1.1646,1.0964,1.2446,1965.9058,1938.2057,1997.4876,0.1437,0.075,0.2104,1
2392,2M19124372+4631594,9762943,288.18221,46.53317,-0.00742,0.01934,5.0057,4.5186,5.5226,1.2238,1.1904,1.2647,2280.4432,2267.2532,2298.2444,0.1287,0.085,0.1542,2
2393,2M19144204+4633144,9763796,288.6752,46.553999999999995,-0.21325,0.0395,8.5604,6.8391,10.8677,1.0431,0.9725,1.1014,888.6955,875.9916,902.2436,0.0297,-0.035,0.1063,1
2394,2M19165631+4631524,9764758,289.23464,46.53124,0.20671,0.01566,6.3163,5.3088,7.572,1.2111,1.1587,1.2833,1414.0384,1399.6196,1427.273,0.1025,0.065,0.1491,1
2395,2M19201311+4632527,9766403,290.05466,46.54798,-0.06204,0.10087,11.3447,8.2224,13.4683,1.0212,0.9549,1.0906,1880.746,1854.684,1912.0578,0.1246,0.065,0.2149,1
2396,2M19202381+4635558,9766517,290.09923,46.59884,0.07047,0.01154,6.2194,5.3506,7.1595,1.2044,1.1464,1.253,1681.2802,1665.3289,1698.5977,0.1556,0.1074,0.1949,1
2397,2M19302335+4635095,9772366,292.59732,46.586000000000006,0.31953000000000004,-0.00773,3.7675,2.9519,4.6238,1.4197,1.3336,1.5134,456.4082,450.298,463.8405,0.1575,0.0824,0.2149,1
2398,2M19314852+4633568,9773214,292.95217,46.56578,-0.50553,0.13932,13.1626,10.5925,15.574000000000002,0.9142,0.8638,0.9637,1502.628,1484.2259,1521.4151,0.0993,0.055,0.166,1
2399,2M19330284+4635402,9773922,293.26184,46.59452,-0.00256,0.05561,11.8278,8.414,13.9245,0.988,0.9505,1.0886,1390.6029999999998,1369.3043,1415.5427,0.1289,0.0644,0.2349,1
2400,2M19333993+4635306,9774312,293.41641,46.59184000000001,-0.10516,0.02825,4.4773,3.9355,5.2885,1.2555,1.1967,1.3164,2374.5888,2357.7624,2390.9125,0.3222,0.295,0.3693,2
2401,2M19340577+4635435,9774549,293.52407,46.59543,-0.10128,-0.0242,0.8853,0.8222,0.9879,2.1019,2.021,2.1475,431.4941,427.5039,436.0,0.0996,0.065,0.1524,2
2402,2M19351589+4633548,9775302,293.81621,46.56523,-0.13527999999999998,0.006670000000000001,2.772,2.2646,3.5216,1.4355,1.3486,1.5203,1206.9181,1189.8711,1223.3672,0.1584,0.085,0.2154,1
2403,2M19353809+4633064,9775516,293.90873,46.5518,-0.05369,-0.00468,2.9377,2.7227,3.0969,1.4385,1.419,1.4683,1339.8404,1331.9867,1348.3905,0.1308,0.095,0.1601,2
2404,2M19381149+4635363,9777293,294.5479,46.59343,-0.48718,0.22167,10.6236,8.414,13.078,0.9532,0.9017,1.0184,520.8904,513.4521,528.2185,0.0697,-0.005,0.1267,1
2405,2M19383160+4630328,9777536,294.63168,46.50913,0.17758,0.0332,2.4049,2.2845,2.5404,1.6082,1.5761,1.6367,1694.7274,1684.6122,1704.2969,0.2698,0.2442,0.3049,2
2406,2M19390176+4635305,9777885,294.75734,46.59182,0.17301,-0.01444,5.7429,4.1773,6.5296,1.2048,1.1545,1.3427,1854.3525,1834.4253,1875.9349,0.2675,0.2122,0.2949,2
2407,2M19403595+4635530,9778887,295.14979,46.59808,-0.08987,0.08528999999999999,8.0429,6.3241,10.1165,1.0981,1.0219,1.1587,1363.4492,1343.5072,1385.0984,0.2415,0.1884,0.335,1
2408,2M19462259+4635079,9782964,296.59416,46.58555,0.17114,0.01848,7.1165,6.2373,8.4403,1.1648,1.1168,1.2229999999999999,1444.0554,1429.5848,1460.441,0.2406,0.1836,0.2749,1
2409,2M19464551+4635020,9783226,296.68963,46.5839,0.07072,-0.02498,4.5649,3.5588,6.0939,1.2918,1.1988,1.3865,570.2554,559.1133,579.8188,0.1307,0.0483,0.2049,1
2410,2M19464744+4635396,9783247,296.69767,46.59435,0.35443,0.03467,5.5026,4.6249,5.8191,1.263,1.2416,1.3313,2537.3948,2519.532,2561.4484,0.3419,0.2975,0.3549,2
2411,2M19482197+4635533,9784586,297.09156,46.59816,0.01618,0.03389,1.9706,1.6315,2.4824,1.6331,1.548,1.7456,1735.8068,1712.1036,1759.8999,0.2801,0.215,0.3466,1
2412,2M19482940+4630038,9784687,297.12252,46.50108,-0.21142,0.16834000000000002,9.7689,7.4989,12.6333,1.0024,0.9549,1.0974,1827.5483,1800.5281,1859.866,0.3071,0.2296,0.3848,1
2413,2M19484618+4633305,9784946,297.19244,46.55848,0.16168,-0.00346,6.5337,5.4325,9.2219,1.1892,1.0899,1.2588,1389.1881,1366.1549,1419.0938,0.2775,0.155,0.3422,1
2414,2M19504176+4630543,9786625,297.6740200000001,46.51509,0.09768,0.01383,4.2165,3.7584,4.9241,1.3476,1.2830000000000001,1.3929,1364.775,1353.6303,1378.6671,0.2366,0.195,0.2745,1
2415,2M19510870+4632109,9787045,297.78627,46.53637,0.09418,0.06811,6.7052,5.0699,8.6959,1.1859,1.1004,1.2763,2596.5442,2549.7644,2641.262,0.3046,0.2319,0.3948,1
2416,2M19515843+4631550,9787723,297.99349,46.53195,0.34697,0.02164,4.5279,3.8699,4.8405,1.3445,1.3061,1.4004,1775.4061,1764.0058,1790.0487,0.4174,0.395,0.4444,2
2417,2M19515998+4635166,9787747,297.99993,46.58795,0.23679,0.02659,11.74,8.2224,13.5021,1.0351,0.9862,1.1329,1739.5684,1715.9314,1774.5751,0.3084,0.2366,0.395,1
2418,2M19530790+4630563,9788777,298.28294,46.51566,0.26643,-0.015790000000000002,6.9541,5.559,8.9093,1.1831,1.1146,1.2704,1212.8774,1193.0536,1231.6359,0.3727,0.295,0.4463,1
2419,2M19543657+4633104,9790050,298.6524,46.55289000000001,0.09858,0.00571,1.6517,1.4612,1.7175,1.8035,1.7671,1.9228,986.452,976.1129,998.7693,0.2795,0.2296,0.3448,2
2420,2M18450198+4637195,9811950,281.25828,46.6221,0.28744000000000003,0.01938,6.981,5.4325,8.498,1.1913,1.1323,1.2803,492.7722,485.8475,500.1294,0.1358,0.075,0.2102,1
2421,2M18463672+4636281,9812507,281.653,46.60781,0.25232,0.01364,6.869,5.4325,8.4979,1.1932,1.1226,1.2704,1487.4136,1463.8618,1508.97,0.128,0.055,0.1992,1
2422,2M18504794+4637102,9813963,282.69975,46.61952,0.26312,0.00939,9.3622,7.437,11.6104,1.1077,1.0327,1.1693,1145.3822,1128.4958,1161.1858,0.1479,0.0684,0.2051,1
2423,2M18542712+4637558,9815488,283.61302,46.63217,-0.10645,0.04556,4.7536,4.2139999999999995,5.1882,1.2263,1.1967,1.2735,1303.6361,1295.5075,1313.6733,0.0998,0.075,0.1463,2
2424,2M19004245+4641310,9818288,285.17688,46.69195,0.34109,0.0357,9.8617,7.8523,12.2425,1.0864,1.0217,1.1586,1587.1298,1561.3488,1609.8344,0.1288,0.055,0.1925,1
2425,2M19062708+4641573,9820702,286.61284,46.69925,-0.08109,0.01034,3.9768,3.1989,5.0839,1.3257,1.2359,1.405,677.9629,667.5747,688.2416,0.08900000000000001,0.015,0.1608,1
2426,2M19105361+4639311,9822609,287.72338,46.65864000000001,-0.05655,0.17744,12.2067,10.5925,14.5372,0.9874,0.9359,1.028,1854.8257,1834.4253,1874.8626,0.1681,0.1298,0.2349,1
2427,2M19135033+4640212,9823871,288.45974,46.67256,-0.47929,0.17702,12.6076,10.7449,14.6184,0.9094,0.8749,0.9572,2092.0612,2072.5256,2115.1001,0.0529,0.0109,0.0949,1
2428,2M19145366+4636141,9824343,288.7236,46.60394,0.40317,0.017269999999999997,8.4182,6.6834,10.4214,1.1376,1.0699,1.2132,1553.2619,1532.1807,1575.7304,0.2613,0.195,0.3259,1
2429,2M19151761+4636526,9824516,288.8234,46.61463,-0.04438,0.07188,3.4160000000000004,2.7227,4.2627,1.3838,1.311,1.4789,957.6994,944.822,971.6036,0.0296,-0.035,0.0988,1
2430,2M19160616+4636132,9824874,289.02569,46.60368,0.05491,0.006690000000000001,8.2181,6.3915,10.1126,1.0922,1.0358,1.1747,1538.2671,1516.9456,1561.3091,0.131,0.0743,0.2149,1
2431,2M19213703+4640451,9827682,290.4043200000001,46.67921,0.08091,0.02824,7.3897,5.9539,9.4409,1.1377,1.0764,1.2243,2661.5478,2621.1987,2702.2,0.2413,0.1596,0.305,1
2432,2M19311398+4640026,9833272,292.80827,46.66739000000001,-0.06464,0.01481,4.9594,4.254,5.8184,1.2497,1.1786,1.3,2182.7248,2160.2297,2207.1731,0.2395,0.195,0.28300000000000003,1
2433,2M19315492+4639571,9833651,292.9788700000001,46.66587,0.20166,-0.01547,4.352,4.0272,5.0648,1.3259,1.2646,1.3646,1917.0237,1898.8908,1931.4553,0.2996,0.265,0.3322,2
2434,2M19324975+4641274,9834183,293.20731,46.69096,0.06126,0.02232,5.4055,4.8742,6.381,1.2068,1.1534,1.2587,2352.9926,2330.7727,2377.3896,0.2709,0.2276,0.3148,2
2435,2M19330675+4638467,9834365,293.27816,46.64632,-0.02542,0.02587,3.4781,3.1261,3.733,1.3775,1.3489,1.4225,2365.5279,2348.3345,2384.962,0.203,0.1738,0.2449,2
2436,2M19350583+4639071,9835626,293.7743,46.652,0.20225,0.01523,4.3229,3.6728,6.428999999999999,1.3637,1.2189,1.419,820.3655,803.0451,834.6225,0.145,0.0431,0.235,1
2437,2M19351438+4637512,9835713,293.80993,46.63089,-0.16588,0.17894000000000002,11.3574,9.3562,14.2849,0.9901,0.9332,1.0495,1624.2002,1603.3564,1646.2099,0.1733,0.115,0.2402,1
2438,2M19352280+4638106,9835790,293.845,46.63629,0.06656000000000001,-0.01297,1.436,1.3462,1.4618,1.8765,1.8534,1.952,1163.2536,1152.126,1174.239,0.1703,0.125,0.2244,2
2439,2M19373498+4639404,9837287,294.39577,46.66123,-0.1365,0.03892,6.8209,5.821000000000001,8.2075,1.1437,1.0737,1.1911,2235.5781,2210.5481,2260.132,0.2732,0.2228,0.3149,1
2440,2M19403200+4636289,9839246,295.13337,46.60804,0.19566,0.01161,2.6711,2.4831,2.7645,1.5643,1.5345,1.5946,1245.1348,1237.371,1253.0519,0.1917,0.165,0.2208,2
2441,2M19413065+4639306,9839918,295.37772,46.6585,0.30805,0.01946,2.3825,2.2646,2.4978,1.6446,1.6143,1.6669999999999998,917.9643,913.0613,924.4785,0.2412,0.2248,0.2749,2
2442,2M19421714+4636213,9840492,295.57144,46.60592000000001,0.43795,0.00933,4.2845,4.1448,4.4161,1.3599,1.3551,1.3787,2462.084,2448.6123,2474.5038,0.5682,0.555,0.5868,2
2443,2M19463333+4637486,9843486,296.63891,46.63019,0.24783,-0.013280000000000002,0.7025,0.6531,0.7951,2.4178,2.3114,2.4885,1204.7754,1192.6141,1215.1898,0.2359,0.1712,0.2648,2
2444,2M19463617+4639358,9843513,296.65071,46.65995,0.15274,-0.01431,1.9131,1.7382,1.9719,1.7229,1.6903,1.7918,2493.6884,2474.5712,2510.3160000000003,0.2767,0.2354,0.3149,2
2445,2M19470909+4636499,9843910,296.78791,46.61387,-0.27676,0.01343,2.7532,2.2167,3.4267,1.4346,1.3397,1.5203,2474.7972,2438.5962,2508.9261,0.2185,0.149,0.275,1
2446,2M19492354+4641424,9845795,297.34809,46.69513,-0.05473,0.019430000000000003,2.4962,2.3174,2.6774,1.5208,1.4923,1.5558,2153.8002,2140.4251,2166.981,0.3017,0.265,0.3292,2
2447,2M19494147+4637308,9846098,297.4228,46.62523,-0.41958,0.08152000000000001,1.9743,1.6222,2.4824,1.5625,1.4632,1.6594,1896.9853,1871.5439,1925.2476,0.2697,0.195,0.3203,1
2448,2M19503467+4640291,9846877,297.64449,46.67476,0.04159,0.03167,4.9923,4.3381,5.4306,1.2438,1.2077,1.2965,1608.226,1595.5486,1623.6375,0.2199,0.185,0.2599,2
2449,2M19514094+4637448,9847922,297.9206,46.62913,0.34646,0.02229,3.5682,2.8510000000000004,4.5269,1.4389,1.3475,1.5344,1934.0952,1903.0927,1965.6425,0.3757,0.305,0.4436,1
2450,2M19554430+4637264,9851596,298.93462,46.62401,0.10533,0.01718,2.2074,1.8005,2.7219,1.618,1.5174,1.7059,1352.6604,1334.6270000000002,1372.42,0.5412,0.4708,0.6049,1
2451,2M19555453+4637075,9851743,298.97724,46.61877,0.03775,-0.01411,2.3977,2.2688,2.5399,1.5594,1.5348,1.5846,849.5861,843.9951,856.0188,0.5023,0.4725,0.5349,2
2452,2M18483131+4645419,9873127,282.13049,46.76164,0.07559,0.01456,8.9089,7.0502,11.0924,1.0717,1.0092,1.1408,912.1816,899.1249,925.7769999999999,0.0987,0.025,0.1651,1
2453,2M18514082+4644158,9874261,282.92009,46.73774,0.24715,0.07508,9.243,7.3282,11.4032,1.0874,1.0371,1.1748,1443.261,1420.6921,1463.9029,0.2985,0.225,0.3649,1
2454,2M19061670+4642036,9880324,286.5696200000001,46.70101,-0.09594,0.00845,3.4375,2.6891,4.3157,1.3719,1.2882,1.4692,1081.7024,1065.3688,1098.8692,0.0279,-0.0533,0.0949,1
2455,2M19063317+4646020,9880435,286.63823,46.76723,-0.28304,0.14285,9.1137,7.2044,11.8851,0.9886,0.9462,1.0813,2280.7156,2241.2996,2315.489,0.1678,0.092,0.2451,1
2456,2M19065167+4644448,9880563,286.71531,46.74578,-0.00995,0.01163,3.9034,3.1254,4.953,1.3485,1.2588,1.4285,1638.4029,1612.7605,1661.4549,0.2174,0.145,0.2907,1
2457,2M19093382+4643387,9881708,287.39093,46.72743,0.08553,-0.02039,5.5111,4.4157,6.9884,1.2328,1.1534,1.3063,1371.1205,1351.5120000000002,1391.5072,0.0992,0.0253,0.1651,1
2458,2M19105863+4646538,9882316,287.74433,46.78162,-0.37741,0.04545,2.226,1.8408,2.7449,1.489,1.4124,1.5827,1112.4895,1097.7415,1126.5710000000001,0.0318,-0.025,0.0897,1
2459,2M19111631+4642465,9882446,287.81796,46.71294,0.14789000000000002,-0.01136,4.9105,3.8371,5.8188,1.2905,1.2387,1.3929,817.0489,807.1609,828.9118,0.069,0.005,0.1062,1
2460,2M19113099+4644580,9882550,287.87913,46.74947,-0.06877,0.033960000000000004,4.5045,4.0272,5.2379,1.2601,1.2025,1.306,1758.2220000000002,1743.8129999999999,1770.6919,0.0964,0.059000000000000004,0.1351,2
2461,2M19115546+4645532,9882766,287.98111,46.76481,-0.05346,0.00636,4.152,3.2976,5.1883,1.3068,1.2221,1.3803,979.5171,965.4504,994.2353,0.0311,-0.0253,0.1149,1
2462,2M19124796+4643255,9883123,288.19986,46.72376,-0.07092999999999999,0.01839,4.0667,3.2734,5.1617,1.3006,1.2299,1.3931,824.7047,812.6061,836.5436,0.0778,0.0148,0.1549,1
2463,2M19193154+4642230,9886274,289.88145,46.70641,-0.33959,0.21839,9.1152,7.75,10.8354,1.0043,0.9564,1.0568,1584.6719,1566.6791,1601.4098,0.1492,0.105,0.1975,1
2464,2M19211056+4642293,9887199,290.29404,46.70816,-0.04164,0.01786,4.9614,4.3722,5.9542,1.2246,1.1569,1.2763,2094.7853,2076.7296,2110.9909,0.14800000000000002,0.105,0.1847,2
2465,2M19215297+4646381,9887609,290.47071,46.77725,-0.28389000000000003,0.05939,8.2026,6.6267,10.347999999999999,1.0262,0.9772,1.1058,1407.2082,1386.5963,1427.2135,0.2029,0.145,0.2772,1
2466,2M19361100+4642525,9896187,294.04586,46.71459,0.18057,0.00864,5.1621,4.3291,6.0936,1.2789,1.2271,1.3551,1662.9412,1646.2663,1678.9412,0.2178,0.172,0.2649,1
2467,2M19375237+4643425,9897403,294.46823,46.7285,0.03288,-0.02156,1.9626,1.6032,2.4333,1.6498,1.5416,1.7365,1917.1003,1889.2962,1943.1525,0.2381,0.172,0.3049,1
2468,2M19382828+4645277,9897809,294.61784,46.75771,0.23002,0.03693,9.7497,8.6457,11.8815,1.0682,1.0222,1.122,1932.7281,1912.0527,1953.0884,0.2457,0.195,0.2933,1
2469,2M19401875+4645114,9898999,295.07815,46.75318,0.09888,-0.00135,6.0965,4.9774,7.8502,1.2186,1.1219,1.2744,1601.2284,1575.7962,1623.9470000000001,0.2421,0.1816,0.3248,1
2470,2M19404841+4645242,9899323,295.20174,46.75673,-0.06719,0.03814,5.0955,4.6238,6.0499,1.2092,1.1451,1.2473,2719.875,2694.6355,2744.8964,0.2331,0.2089,0.2948,2
2471,2M19462517+4644413,9903422,296.60489,46.74482,0.14132,0.00459,4.2267,3.3566,5.3072,1.3322,1.2588,1.4288,1730.658,1705.1399,1755.8599,0.268,0.1937,0.3348,1
2472,2M19470508+4643440,9903915,296.77118,46.7289,0.17326,-0.00967,1.3698,1.1179,1.396,1.9399,1.923,2.1448,1334.225,1288.9022,1344.3218,0.2811,0.1875,0.375,2
2473,2M19475314+4644576,9904563,296.97143,46.74935,0.02215,0.02889,3.9865,3.3527,4.624,1.3381,1.2705,1.4131,1721.8227,1708.0473,1737.9594,0.1658,0.125,0.1982,2
2474,2M19483203+4643446,9905106,297.13346,46.72906,-0.1973,0.04311,7.4261,5.9566,9.4647,1.0872,1.0081,1.1428,1741.5192,1715.9314,1767.4326,0.2815,0.2048,0.3448,1
2475,2M19485104+4645513,9905403,297.21268,46.76425,-0.07571,0.03564,8.6067,7.3282,10.1626,1.0679,1.0124,1.1168,1398.6887,1384.7773,1414.1092,0.2417,0.195,0.2862,1
2476,2M19495143+4643188,9906278,297.4643,46.72189,0.11276,0.04378,2.4659,2.3174,2.6192,1.581,1.5462,1.6142,1449.9344,1440.4557,1457.9404,0.2235,0.195,0.2519,2
2477,2M19495320+4644136,9906303,297.47169,46.73712,-0.02824,0.03009,6.5059,5.3088,7.6902,1.1719,1.1117,1.2381,1800.9607,1780.3276,1821.7921,0.2733,0.2208,0.3148,1
2478,2M19502950+4645139,9906841,297.6229600000001,46.75386,0.08893999999999999,0.01377,4.4634,3.8539,4.7301,1.3008,1.2705,1.358,2047.396,2032.8247,2062.9396,0.2416,0.2189,0.2849,2
2479,2M19505450+4642149,9907188,297.72711,46.70414,0.23448,0.00762,7.7454,6.2373,9.8328,1.1384,1.0764,1.2209999999999999,1513.2333,1491.0763,1536.2032,0.2389,0.165,0.3074,1
2480,2M19540108+4642419,9909804,298.50451,46.71164,-0.25951,0.06658,4.3505,3.9156,4.9533,1.2299,1.1857,1.2790000000000001,1017.7672,1010.3689,1026.8032,0.3707,0.335,0.4071,2
2481,2M18442845+4651265,9932339,281.11855,46.85739,0.08982000000000001,0.030660000000000007,5.5869,4.3152,7.0021,1.2409999999999999,1.1640000000000001,1.3309,1003.3301,987.9161,1019.7274,0.0745,0.015,0.1641,1
2482,2M18445235+4653582,9932463,281.21816,46.89952,0.37301,0.0285,8.4678,6.6834,10.3226,1.1273,1.0719,1.2077,1285.3172,1268.2646,1304.6894,0.1015,0.045,0.1781,1
2483,2M18460922+4651047,9932866,281.53845,46.85132,0.04519,0.09095,10.6287,8.6099,13.8706,1.031,0.9574,1.0913,1260.7137,1240.2235,1279.1969,0.1332,0.065,0.2143,1
2484,2M18544573+4651217,9936015,283.6905700000001,46.85604,-0.15475999999999998,0.03363,7.5846,6.0954,9.7363,1.0783,1.0132,1.148,1107.3269,1090.9877,1123.2777,0.0933,0.015,0.1577,1
2485,2M18555731+4649469,9936571,283.98881,46.8297,0.27433,0.01064,7.3036,5.4325,8.8606,1.1871,1.1117,1.2746,1140.7491,1123.4144,1157.4593,0.1913,0.125,0.2673,1
2486,2M19063263+4650454,9941141,286.63599,46.84597,0.32411,0.00952,6.098,5.0315,7.8504,1.2475,1.1666,1.3181,871.1295,858.0249,883.0689,0.1296,0.055,0.1868,1
2487,2M19080214+4649540,9941713,287.00895,46.83168,0.10328,-0.03399,3.0474,2.4831,4.3791,1.4621,1.3313,1.5557,1980.7419,1934.1938,2016.0599,0.0264,-0.0823,0.1151,1
2488,2M19083087+4653162,9941911,287.12865,46.88784,-0.30784,0.18217,11.4928,8.8389,14.6184,0.9436,0.8936,1.0232,2496.0278,2457.5359,2536.5012,0.1537,0.075,0.2263,1
2489,2M19092657+4649567,9942292,287.36072,46.83243,-0.14315999999999998,0.02918,6.814,4.2904,11.088,1.1263,0.9725,1.2941,1000.0373,969.3932,1033.8332,0.0736,-0.055,0.1942,1
2490,2M19103744+4651401,9942816,287.65603,46.86115,-0.32867,0.06997,2.9161,2.6607,3.2072,1.3961,1.3489,1.4324,1729.816,1718.8179,1739.8205,0.0101,-0.0084,0.0548,2
2491,2M19162417+4651083,9945290,289.10071,46.85233,0.1684,-0.00569,4.606,4.1153,5.0679,1.2988,1.2588,1.3483,1581.7376,1570.797,1594.0028,0.1703,0.145,0.2086,2
2492,2M19180639+4650224,9946074,289.52664,46.83958,-0.33416,0.07487,7.0904,5.6624,8.8065,1.0888,1.0185,1.1531,1580.4016,1557.7578,1601.8579,0.1261,0.055,0.1807,1
2493,2M19321977+4652271,9954248,293.08238,46.87422,-0.16222,0.05839,7.4377,6.2402,8.8077,1.0843,1.0375,1.1509,1684.3407,1665.3289,1702.9427,0.2168,0.1629,0.255,1
2494,2M19351892+4653545,9955959,293.82885,46.89849,-0.8300200000000001,0.11451,10.5965,8.3869,13.959000000000001,0.9388,0.8669,0.9971,2047.1632,2010.5734,2086.8187,0.1318,0.065,0.2239,1
2495,2M19355498+4652184,9956345,293.97912,46.8718,0.20558,-0.00169,5.8502,4.6238,7.2741,1.2305,1.1640000000000001,1.3189,1076.9659,1061.3287,1092.6991,0.2387,0.1651,0.3049,1
2496,2M19391583+4649095,9958522,294.81596,46.81933,0.19234,-0.00346,4.5681,4.217,5.2529,1.3069,1.244,1.3426,1663.2947,1647.0618,1676.8233,0.2011,0.165,0.2403,2
2497,2M19452985+4650590,9962729,296.37439,46.84974,0.08436,0.09791,9.0938,7.6736,10.3978,1.0833,1.0338,1.1323,1543.5158,1529.3255,1559.1492,0.2333,0.2015,0.2849,1
2498,2M19455036+4653027,9962982,296.45985,46.8841,-0.05739,0.02988,5.8737,4.7315,7.5545,1.1731,1.1088,1.2587,1950.0517,1919.9061,1979.1732,0.2967,0.2068,0.3548,1
2499,2M19503326+4651469,9966796,297.63862,46.86305,-0.07287,0.00236,7.7259,6.0954,9.6603,1.0834,1.0263,1.1586,721.9548,712.0327,732.6951,0.1319,0.055,0.1983,1
2500,2M19511472+4648599,9967351,297.81133,46.81664,-0.11183,0.0156,2.0686,1.6788,2.6159,1.5673,1.4858,1.6847,946.7161,932.1804,960.5929,0.2688,0.195,0.3377,1
2501,2M19513963+4652145,9967700,297.91516,46.8707,-0.32933,0.06741,5.9322,4.7315,7.3303,1.1277,1.0687,1.2077,526.8088,519.3978,534.3804,0.1283,0.0572,0.1848,1
2502,2M19522077+4650198,9968249,298.08657,46.83884000000001,0.17065999999999998,-0.00353,2.7476,2.2646,3.5317,1.5237,1.419,1.6083,778.7702,766.4784,789.8702,0.2393,0.1628,0.3048,1
2503,2M19535242+4653215,9969574,298.46845,46.88932,0.2481,0.02475,3.3864,2.7861,4.3747,1.4469999999999998,1.3587,1.5415,1050.8110000000001,1036.3343,1067.5303,0.4907,0.425,0.5641,1
2504,2M19551809+4648074,9970830,298.8254100000001,46.80208,0.05911,-0.0016300000000000002,1.9181,1.6512,2.0175,1.699,1.6748,1.819,747.3035,738.7542,762.9748,0.3004,0.235,0.3826,2
2505,2M18492749+4654567,9993459,282.36458,46.91576,0.1622,0.07927999999999999,11.7089,9.0323,15.3069,1.023,0.9519,1.1014,1917.5551,1885.8186,1950.0037,0.1624,0.085,0.2423,1
2506,2M18522871+4658320,9994652,283.11965,46.97558,0.1531,0.06737,7.5227,6.2373,9.2715,1.1408,1.0798,1.2077,2465.3637,2439.9439,2491.6654,0.2406,0.205,0.2912,1
2507,2M18525253+4657524,9994798,283.21889,46.96456,0.18848,0.00466,3.8256,3.4922,4.1199,1.3864,1.3489,1.4289,1043.0868,1036.3343,1050.1361,0.2015,0.1796,0.2349,2
2508,2M18533924+4654407,9995133,283.41353,46.91131,-0.18943,0.14299,12.1792,9.9701,14.9579,0.9675,0.9119,1.0233,2269.5516,2241.2996,2299.8893,0.1914,0.125,0.2385,1
