,APOGEE_ID,KIC,RA,DEC,FE_H,A_FE,age,age_68L,age_68U,mass,mass_68L,mass_68U,dist,dist_68L,dist_68U,Av,Av_68L,Av_68U,evstate
2152,2M19435904+4246388,7215396,295.996,42.77747,-0.11862,0.009909999999999999,4.2259,3.3497,5.3023,1.2918,1.207,1.374,679.3596,668.9136,691.0144,0.1654,0.0938,0.245,1
2153,2M19443015+4242042,7215938,296.12564,42.70117,-0.1905,0.0151,2.9901,2.3983,3.759,1.4154,1.3121,1.4891,1888.6367,1860.8015,1916.4058,0.7322,0.675,0.8111,1
2154,2M19443392+4243561,7215997,296.14134,42.73227,-0.0681,-0.0225,0.7168,0.5018,1.0112,2.2955,2.004,2.57,1031.2982,998.8496,1059.4598,0.3176,0.195,0.4647,1
2155,2M19460854+4242485,7217665,296.5356,42.71349,0.1507,-0.03007,0.8757,0.6683,1.1483,2.2225,1.9929,2.3985,1921.4506,1881.4812,1963.4829,0.659,0.565,0.7716,1
2156,2M19471364+4244589,7218915,296.80685,42.74972,-0.22969,0.029830000000000002,4.9048,4.0272,6.3262,1.1814,1.1271,1.2762,1621.7276,1597.7175,1644.6844,0.6619,0.6093,0.7448,1
2157,2M18434420+4249026,7255313,280.93421,42.817409999999995,0.09002,0.0119,8.5149,6.847,10.8361,1.0952,1.0264,1.164,1322.0987,1302.2072,1341.1845,0.1689,0.1117,0.2548,1
2158,2M18475106+4251442,7257193,281.96276,42.8623,-0.8396299999999999,0.25445,11.6029,9.0157,14.9312,0.917,0.855,0.9849,3403.7752,3345.7994,3458.892,0.01,-0.055,0.0898,1
2159,2M18504991+4253073,7258771,282.70799,42.88538,0.0537,0.00086,3.3899,2.7227,4.3001,1.4093,1.3208,1.4995,1267.6265,1245.9482,1283.944,0.279,0.205,0.3486,1
2160,2M18514218+4248475,7259237,282.92578,42.81322,0.28523000000000004,0.02026,7.2909,5.821,9.0701,1.1601,1.1015,1.2454,570.001,561.6944,578.2869,0.1006,0.0364,0.1749,1
2161,2M18522902+4249485,7259653,283.12095,42.83017,-0.14472000000000002,0.026,4.5238,3.8468,5.3076,1.2599,1.1974,1.3242,1404.6025,1390.5285,1420.6303,0.3409,0.2862,0.3749,1
2162,2M19021042+4251452,7264736,285.54343,42.86258,-0.18305,0.14803,9.0365,7.2444,11.6118,1.0448,0.9745,1.1065,1373.7382,1352.4774,1394.7168,0.1993,0.1174,0.265,1
2163,2M19024628+4252418,7265067,285.69285,42.87828,-0.14903,0.00595,4.0841,3.1989,5.1575,1.2618,1.2091,1.3802,1796.4934,1768.0724,1824.5898,0.2016,0.1343,0.285,1
2164,2M19024725+4252163,7265075,285.69687999999996,42.8712,-0.038239999999999996,0.03204,8.7348,7.7732,12.1583,0.9927,0.9309,1.047,1864.6301,1838.6533,1888.2469,0.2021,0.1589,0.2649,2
2165,2M19025811+4251431,7265189,285.74212,42.861990000000006,-0.9741799999999999,0.17206,11.0506,8.9433,13.9593,0.9162,0.8629,0.9768,1231.704,1214.7864,1250.5054,-0.0864,-0.145,-0.0154,1
2166,2M19035086+4253088,7265649,285.96193,42.8858,-0.43346,0.09664,3.7287,1.1885,8.9291,1.3088,0.9573,1.7538,4009.2911,3682.3067,4380.1466,-0.0118,-0.3698,0.3349,1
2167,2M19042897+4250200,7265993,286.12074,42.83891,0.0596,0.00146,3.5101,2.8386,4.4163,1.3943,1.3061,1.4721,1342.6956,1322.8178,1361.2935,0.1296,0.0582,0.1949,1
2168,2M19054020+4252257,7266674,286.41751,42.87381,0.15044000000000002,0.07799,10.7398,9.0157,12.5993,0.9928,0.9588,1.0567,1713.28,1694.5718,1731.7391,0.1944,0.145,0.2289,2
2169,2M19062674+4248099,7267119,286.61143,42.80275,-0.20285,0.17957,11.4442,9.0698,14.6165,0.9731,0.9124,1.0375,1424.061,1403.9445,1447.0666,0.1654,0.095,0.2484,1
2170,2M19065180+4252522,7267370,286.71584,42.88118,-0.05245,0.033780000000000004,2.6459,2.4294,2.8511,1.4975,1.4628,1.5344,2315.2744,2302.1307,2330.7195,0.1105,0.075,0.14,2
2171,2M19071273+4248197,7267593,286.80307999999997,42.80547,0.052320000000000005,0.008759999999999999,7.5061,6.3826,8.7583,1.1256,1.0777,1.1856,1758.8761,1740.5237,1776.1618,0.1472,0.105,0.1904,1
2172,2M19112283+4249489,7270142,287.84515,42.83025,0.16035,0.02146,7.3895,6.458,8.808,1.1584,1.1015,1.2078,1114.7217,1104.1548,1125.8711,0.3146,0.265,0.3537,1
2173,2M19114715+4248116,7270385,287.94648,42.80323,-0.26081,0.05281,5.2162,4.217,6.6168,1.1612,1.1065,1.2532,1603.5402,1579.4288,1625.7917,0.1005,0.0418,0.1749,1
2174,2M19133789+4251563,7271514,288.40791,42.86564,0.14420999999999998,0.041639999999999996,6.342,5.43,9.8826,1.1617,1.0279,1.2285,3129.0015,3074.3972,3180.5516,0.1725,0.1079,0.255,2
2175,2M19144352+4248445,7272257,288.68137,42.81239,-0.18170999999999998,0.058460000000000005,8.0242,6.3826,10.3068,1.0492,0.9908,1.1304,1924.8206,1894.5233,1955.8154,0.1551,0.0831,0.2351,1
2176,2M19160130+4253059,7273176,289.00542,42.88499,-0.28315,0.08709,14.9365,11.8141,18.8372,0.8654,0.8241,0.9182,1714.0101,1695.9775,1735.7237,0.1274,0.0836,0.1749,2
2177,2M19162315+4253565,7273426,289.09649,42.89904,0.10777,0.02078,10.781,9.2257,13.1972,0.9833,0.9375,1.0268,1311.3606,1298.6736,1323.3204,0.1611,0.1172,0.1948,2
2178,2M19164369+4248418,7273672,289.18208,42.81163,0.02113,0.016059999999999998,12.6302,9.7364,16.0253,0.9538,0.9045,1.0374,1389.9466,1368.7055,1414.1092,0.1267,0.045,0.2027,1
2179,2M19170753+4248006,7273965,289.28137999999996,42.80018,0.09794,-0.019880000000000002,8.4833,4.0272,17.6262,1.0868,0.8871,1.3546,2232.0286,2115.9233,2356.4529,0.0176,-0.225,0.2375,1
2180,2M19265016+4249252,7281777,291.70903,42.82369,0.23993,-0.027819999999999998,5.0463,4.553,5.4302,1.2656,1.2359,1.3169,1521.9865,1511.8197,1532.2756,0.2422,0.2247,0.275,2
2181,2M19285388+4250513,7283405,292.22452999999996,42.8476,0.0047,-0.00201,1.9415,1.5667,2.3807,1.6401,1.5559,1.7537,1012.9659,998.2974,1026.8419,0.2225,0.155,0.2883,1
2182,2M19312210+4251564,7285374,292.84211,42.86569,0.22678,-0.019469999999999998,1.8486,1.8055,1.883,1.7567,1.7331,1.7782,2460.5015,2444.4433,2474.5799,0.3798,0.345,0.4045,2
2183,2M19315517+4250120,7285830,292.97988,42.836690000000004,-0.11148,0.0060799999999999995,3.6268,3.3045,4.1196,1.3233,1.2822,1.3751,2904.355,2884.1635,2927.4032,0.4121,0.365,0.439,2
2184,2M19330378+4249370,7286739,293.26575,42.82696,0.05414,0.00066,8.8952,3.4277,22.0132,1.0757,0.8241,1.4037,2617.3807,2427.1688,2828.0517,0.3002,-0.0227,0.615,1
2185,2M19345080+4252450,7288241,293.71167,42.87918,-0.41658,0.23783,9.5465,7.6419,12.1568,0.9762,0.935,1.0616,1842.0957,1814.7632,1868.4707,0.2668,0.1874,0.3247,1
2186,2M19355929+4248464,7289277,293.99703999999997,42.81292,-0.24839,0.16535,15.7873,12.4452,19.7257,0.8732,0.8279,0.9183,1551.0717,1534.0512,1568.4987,0.2383,0.195,0.2895,2
2187,2M19404194+4250067,7293609,295.17476,42.83521,-0.09455,0.02301,3.4082,2.5817,4.1194,1.4021,1.3061,1.5081,1791.0922,1768.0724,1817.0744,0.3768,0.305,0.4422,2
2188,2M19414675+4248424,7294715,295.4448,42.81178,0.00023999999999999998,-0.00511,2.5411,2.3714,2.7485,1.5246,1.4927,1.5597,1458.643,1450.4407,1469.107,0.4325,0.385,0.4527,2
2189,2M19424715+4251273,7295725,295.69647000000003,42.8576,0.07216,-0.01848,2.3539,1.9275,2.9788,1.5758,1.4722,1.664,1021.5167,1006.3288,1036.3034,0.2687,0.1831,0.3249,1
2190,2M19450280+4253512,7298034,296.26169,42.89757,0.1433,-0.00678,2.5948,2.136,3.2721,1.5586,1.4392,1.6217,1515.4666,1492.2444,1536.3287,0.56,0.485,0.6231,1
2191,2M19485170+4250471,7302117,297.21544,42.84644,-0.0341,0.015590000000000001,3.1399,2.4712,3.846,1.4346,1.3365,1.5057,892.6686,880.035,904.8193,0.2418,0.175,0.3081,1
2192,2M19494725+4252577,7303187,297.44687999999996,42.882709999999996,0.32334,0.06707,10.496,9.0908,11.346,1.019,0.9953,1.0696,1258.5827,1248.8205,1271.7199,0.5823,0.5522,0.6149,2
2193,2M19513384+4251494,7305252,297.89103,42.86373,0.10905,0.04442,9.1537,8.0186,11.3442,1.0729,1.0238,1.1322,974.1176,963.8511,985.1082,0.3028,0.2544,0.3548,1
2194,2M18483512+4255517,7337994,282.14637,42.93105,-0.39718000000000003,0.23695,18.2583,13.6458,21.4232,0.8336,0.7943,0.8806,1081.5342,1067.8248,1095.3538,0.1265,0.075,0.2146,2
2195,2M19013623+4257412,7345128,285.40096,42.96145,-0.00556,0.03688,8.4846,6.6589,10.5926,1.0897,1.0138,1.1498,1502.0981,1480.7439,1525.7592,0.2348,0.1675,0.3148,1
2196,2M19014257+4255190,7345186,285.42739,42.92195,0.42388000000000003,0.01174,6.8232,5.781,7.4971,1.1747,1.1428,1.2383,1846.837,1832.6939,1864.1535,0.4528,0.4294,0.4849,2
2197,2M19015743+4257491,7345308,285.4893,42.96365,-0.05906,0.006,4.7733,4.4157,5.6652,1.2318,1.1697,1.2646,2759.7159,2733.1282,2789.2253,0.2321,0.195,0.2808,2
2198,2M19035276+4255340,7346365,285.96987,42.926109999999994,0.11004000000000001,0.00451,6.7603,5.6195,8.2198,1.1679,1.1146,1.2415,1231.0951,1217.643,1243.0858,0.1601,0.1051,0.195,1
2199,2M19040211+4259540,7346442,286.0088,42.99834,-0.16759000000000002,0.05961,9.1507,6.8454,10.8355,1.0547,0.9917,1.1219,1184.08,1168.1535,1201.0219,0.0698,0.003,0.1251,1
2200,2M19042724+4258006,7346684,286.11354,42.96686,-0.06784,0.027239999999999997,9.7566,7.3282,13.4576,1.0054,0.9418,1.1156,3173.0956,3104.2024,3239.681,0.1683,0.075,0.2682,1
2201,2M19052086+4254372,7347189,286.33695,42.91036,-0.03129,0.03852,1.5877,1.1614,1.7849,1.7901,1.7055,1.9406,1243.2769,1226.7325,1263.2382,0.0923,0.0227,0.1748,1
2202,2M19052105+4257536,7347195,286.33772,42.964890000000004,0.17727,0.06456,10.7485,8.5546,13.642,1.0552,0.9747,1.1116,2044.8089,2015.998,2077.213,0.2022,0.13,0.2749,1
2203,2M19071839+4258365,7348314,286.82664,42.97681,0.11422,0.02387,7.3832,5.9566,9.4129,1.143,1.0714,1.2152,1229.9629,1211.7135,1248.7898,0.1392,0.065,0.2102,1
2204,2M19072854+4254033,7348442,286.86892,42.900940000000006,0.25253000000000003,0.01814,8.1698,7.1614,9.4917,1.1056,1.0501,1.1481,2726.9522,2700.1631,2751.1022,0.1632,0.1298,0.2049,2
2205,2M19083818+4255262,7349134,287.15912000000003,42.923970000000004,0.32987,0.018369999999999997,9.6125,6.9711,11.3474,1.1006,1.0471,1.2023,1787.8841,1764.0058,1820.107,0.2335,0.1635,0.3049,1
2206,2M19112644+4254411,7350897,287.8602,42.911429999999996,-0.28823000000000004,0.05295,5.2863,4.217,6.5474,1.1827,1.1037,1.2472,1531.6498,1510.8798,1554.1278,0.0817,0.017,0.1449,1
2207,2M19113234+4256584,7350968,287.88479,42.94958,0.0674,0.01188,8.8829,4.0682,17.5737,1.0766,0.8912,1.355,1531.4111,1450.4407,1613.4931,0.1564,-0.075,0.3845,1
2208,2M19135062+4256096,7352442,288.46095,42.936009999999996,0.03497,0.10801,9.7073,7.7804,12.4455,1.0522,0.9862,1.1223,1667.8175,1644.2958,1692.3473,0.208,0.1352,0.2748,1
2209,2M19141672+4254385,7352718,288.56968,42.910709999999995,0.10753,0.02365,3.151,2.851,3.9173,1.4688,1.3676,1.5166,1785.5128,1765.0218,1805.0466,0.2113,0.1545,0.2548,2
2210,2M19164710+4256266,7354460,289.19628,42.940740000000005,-0.26379,0.04849,6.4488,2.4266,16.3557,1.1718,0.8538,1.4857,1858.6322,1732.8461,1997.4849,0.1638,-0.125,0.4653,0
2211,2M19274923+4254290,7363339,291.95515,42.90807,0.25682,0.00566,4.9933,4.3152,5.5244,1.2955,1.2416,1.3463,2072.0678,2054.4704,2091.6376,0.2031,0.1727,0.2449,2
2212,2M19275088+4257174,7363357,291.96201,42.954840000000004,0.05943,0.0027,1.8341,1.7989,2.9611,1.7323,1.4809,1.7618,2177.4033,2148.77,2200.4087,0.2383,0.1704,0.2949,2
2213,2M19290099+4254058,7364232,292.25415,42.90163,-0.25974,0.06731000000000001,8.4051,6.5313,10.6668,1.021,0.9727,1.111,924.3843,909.6408,938.6475,0.1686,0.105,0.2498,1
2214,2M19304708+4256472,7365701,292.6962,42.94647,-0.36062,0.052110000000000004,7.5883,6.6834,9.3327,0.9874,0.9548,1.0518,1587.348,1572.1718,1601.1946,0.1086,0.075,0.1443,2
2215,2M19313409+4255245,7366321,292.89206,42.92347,-0.12502,0.043910000000000005,2.7263,2.2187,2.9845,1.4638,1.4362,1.5774,1717.4635,1684.7676,1735.7397,0.2108,0.145,0.2931,2
2216,2M19321125+4258545,7366820,293.0469,42.98183,-0.037860000000000005,-0.0058,4.9506,4.5311,5.8187,1.2176,1.164,1.2679,1818.3717,1805.0942,1832.4122,0.2671,0.225,0.2923,2
2217,2M19322522+4256343,7367035,293.10512,42.94288,-0.25151999999999997,0.06254,9.7757,7.6736,12.8598,0.9957,0.9218,1.0568,2051.2419,2016.044,2083.6454,0.2771,0.195,0.3482,1
2218,2M19324220+4256522,7367289,293.17582999999996,42.94784,-1.05764,0.27135,15.8317,8.6099,28.8441,0.7923,0.6972,0.9861,3912.8281,3745.9325,4087.7914,0.1281,-0.063,0.3049,1
2219,2M19333246+4255329,7368013,293.38529,42.92583,0.06667999999999999,-0.013619999999999998,3.8335,3.0549,4.8305,1.3694,1.2731,1.4454,1316.7919,1298.6736,1337.1909,0.2733,0.2044,0.3448,1
2220,2M19341484+4256292,7368584,293.56187,42.94146,-0.1424,-0.01231,1.5503,1.4962,1.6229,1.7268,1.706,1.762,1108.7698,1100.2716,1115.6395,0.2002,0.1691,0.2349,2
2221,2M19341567+4257343,7368594,293.56531,42.95955,0.02559,0.012830000000000001,4.9141,4.4157,5.6688,1.2433,1.1891,1.2881,2817.2023,2789.3306,2843.0554,0.3064,0.265,0.3452,2
2222,2M19342765+4255435,7368754,293.61523,42.92877,0.22953,0.02667,5.3853,4.8989,6.5316,1.2494,1.1714,1.2821,2350.5055,2328.7345,2374.0205,0.2404,0.205,0.2881,2
2223,2M19351130+4258496,7369386,293.79712,42.98046,-0.13565,0.027939999999999996,7.2109,5.821,8.6469,1.0564,1.0006,1.1323,2205.4774,2180.2185,2233.4426,0.2983,0.2372,0.3448,2
2224,2M19410937+4258421,7374869,295.28906,42.978390000000005,0.034480000000000004,-0.02186,3.3914,2.7227,4.2743,1.3937,1.3139,1.4857,980.191,966.1176,994.2283,0.23,0.155,0.2931,1
2225,2M19413027+4256314,7375225,295.37615,42.94206,0.17609,-0.00281,3.5564,2.8721,4.5172,1.4072,1.3233,1.4995,1321.025,1303.2565,1341.1792,0.5134,0.445,0.5805,1
2226,2M19423036+4257031,7376259,295.62653,42.95089,0.08058,0.02138,6.8576,5.559,8.7695,1.1439,1.0957,1.2415,1240.4953,1222.2496,1260.3295,0.4152,0.3368,0.485,1
2227,2M19425711+4259371,7376659,295.73796,42.99365,0.02514,0.041589999999999995,9.0221,7.1614,11.3786,1.0645,0.9999,1.1339,813.5745,801.1798,825.0666,0.1677,0.1018,0.2449,1
2228,2M19444566+4254189,7378432,296.19025,42.90525,-0.08308,0.03435,2.9904,2.3361,3.6713,1.4327,1.3551,1.5319,1407.5834,1387.3309,1427.2104,0.4329,0.3697,0.5049,1
2229,2M19452399+4256525,7379100,296.34997999999996,42.94793,0.22966999999999999,0.0030800000000000003,4.4832,3.9373,4.8418,1.3241,1.2822,1.3746,2391.7265,2374.105,2410.2673,0.6589,0.6328,0.6949,2
2230,2M19474549+4257371,7381710,296.93955,42.96031,-0.06402000000000001,-0.00043,0.9896,0.8414,1.0955,2.0646,1.9768,2.1605,793.2764,785.7239,802.5825,0.2381,0.1877,0.2948,2
2231,2M19482119+4257211,7382407,297.0883,42.95588,-0.0144,0.00557,5.4842,4.7315,6.4482,1.2275,1.1587,1.2748,904.2262,894.3344,913.0621,0.2205,0.1668,0.2548,1
2232,2M19484645+4258133,7382908,297.19355,42.97038,-0.22098,0.08245,5.4017,4.2875,6.8373,1.1921,1.1129,1.2646,1769.4737,1743.813,1796.7364,0.6714,0.6132,0.7549,1
2233,2M19501117+4258371,7384523,297.54655,42.97697,0.16931,0.00886,5.7434,5.188,6.9505,1.1949,1.1326,1.2472,1409.7573,1396.1111,1423.9065,0.6074,0.565,0.6438,2
2234,2M19511062+4257540,7385745,297.79429,42.96501,0.27833,0.02295,8.924,8.0353,10.9501,1.102,1.0543,1.1533,1397.4367,1381.9746,1411.1796,0.4698,0.425,0.5166,1
2235,2M18440675+4302134,7417186,281.02816,43.037079999999996,-0.46365,0.23440999999999998,11.8295,9.4406,15.5592,0.9139,0.8669,0.9932,2304.4785,2267.2532,2341.5652,0.0704,-0.015,0.133,1
2236,2M18495787+4303406,7420223,282.49115,43.06128,0.02897,0.016659999999999998,5.6054,5.0699,6.759,1.196,1.1271,1.235,1341.8974,1325.1954,1356.7609,0.2188,0.1683,0.2649,2
2237,2M18513621+4304233,7421138,282.90091,43.073159999999994,-0.19162,0.05198,5.3571,4.7315,6.2652,1.1488,1.1033,1.2076,2214.501,2193.613,2236.0523,0.1894,0.145,0.2284,2
2238,2M19034631+4304216,7428217,285.94297,43.07267,-0.08488,0.16487000000000002,11.1643,9.5808,13.3293,1.0045,0.9593,1.0575,1847.5452,1827.4688,1868.4789,0.1017,0.065,0.1676,1
2239,2M19040591+4301431,7428418,286.02463,43.028659999999995,0.02405,0.00133,5.1614,4.7315,6.0918,1.2124,1.1633,1.2646,726.9695,720.0954,733.6418,0.1071,0.0676,0.1449,2
2240,2M19042990+4304444,7428624,286.12462,43.07902,0.23254,0.02334,10.3293,7.9689,13.6418,1.0514,0.9851,1.148,3080.3777,3025.6584,3136.7671,0.1836,0.115,0.2838,1
2241,2M19050213+4302026,7428931,286.25889,43.034079999999996,0.017669999999999998,0.12063,11.8538,9.0657,16.4006,0.97,0.879,1.025,2230.6655,2191.6938,2267.2732,0.1977,0.129,0.2549,2
2242,2M19051309+4302119,7429055,286.30454,43.03665,0.13527999999999998,0.07186000000000001,11.8074,10.3514,14.7527,1.0146,0.9505,1.0536,853.1394,842.4223,861.9616,0.1328,0.0684,0.1748,1
2243,2M19065096+4305584,7430037,286.71236,43.099579999999996,0.10727,0.0031899999999999997,3.43,2.984,4.9528,1.4156,1.2705,1.5026,1374.2493,1338.135,1398.1863,0.3729,0.295,0.4746,2
2244,2M19065914+4305103,7430104,286.74646,43.0862,0.04633,-0.02367,0.9924,0.9281,1.0117,2.0018,1.9951,2.0515,2496.8654,2480.2758,2510.0977,0.1673,0.145,0.1877,2
2245,2M19081804+4300143,7430868,287.07518,43.00399,-0.11245,0.15987,11.1945,9.367,13.6402,0.9935,0.9505,1.0587,585.214,577.9362,592.226,0.1422,0.0873,0.1949,1
2246,2M19082007+4304403,7430892,287.08367000000004,43.07788,0.351,0.01863,6.1195,4.217,6.5693,1.216,1.1837,1.3613,936.693,925.7636,958.2148,0.1987,0.1432,0.275,2
2247,2M19093039+4300341,7431665,287.37663,43.00949,-0.00936,-0.0016600000000000002,5.7745,4.5186,7.9266,1.1951,1.1047,1.2822,917.7212,900.5338,933.8239,0.1274,0.0418,0.2148,1
2248,2M19122494+4302507,7433485,288.10392,43.04744,-0.05939,0.01949,2.5381,2.3714,2.833,1.5117,1.4722,1.56,2616.8554,2603.1541,2632.9949,0.132,0.115,0.1848,2
2249,2M19125692+4303201,7433813,288.23717,43.0556,-0.19592,0.039169999999999996,6.0237,4.7315,7.5738,1.118,1.0764,1.2264,3627.7477,3576.514,3685.4114,0.1544,0.0907,0.2349,1
2250,2M19135492+4303577,7434436,288.47887000000003,43.06603,0.20608,0.07582,2.8366,2.5102,4.4144,1.5393,1.3664,1.5994,2689.6945,2629.117,2738.3559,0.1921,0.0879,0.2849,1
2251,2M19145847+4305450,7435143,288.74365,43.09585,0.34164,0.03177,10.0781,7.6015,12.1579,1.0821,1.0279,1.1718,1108.2338,1092.8234,1123.3334,0.3233,0.255,0.3719,1
2252,2M19214065+4305320,7440390,290.41941,43.092240000000004,-0.06708,0.01269,3.1256,2.5258,3.9357,1.4133,1.3248,1.4926,1071.2382,1056.0148,1085.1874,0.2351,0.165,0.2981,1
2253,2M19215248+4303043,7440589,290.46869,43.0512,0.21522,0.02603,18.5226,13.807,22.6497,0.8562,0.792,0.9203,1999.9094,1972.1953,2029.936,0.2868,0.2361,0.3249,2
2254,2M19275408+4302092,7445517,291.97534,43.03591,0.1579,0.04188,2.3858,1.9275,2.9895,1.5883,1.4927,1.6924,2261.3115,2225.8712,2295.8576,0.2968,0.208,0.3548,1
2255,2M19280910+4300039,7445698,292.03794,43.0011,-0.04537,-0.01644,2.9271,2.0654,3.2408,1.482,1.419,1.6136,1626.4395,1606.1275,1650.0767,0.2396,0.185,0.312,1
2256,2M19285267+4303230,7446296,292.21948,43.0564,-0.33179000000000003,0.05587,4.7322,3.8459,5.9476,1.2216,1.1375,1.2886,1290.3799,1271.1593,1307.6787,0.3763,0.2988,0.4249,1
2257,2M19291367+4301372,7446560,292.30699,43.02702,-0.31911,0.17052,8.9054,6.9984,11.8052,1.007,0.939,1.0863,2052.7811,2016.044,2087.6959,0.3848,0.313,0.4748,1
2258,2M19291952+4304497,7446648,292.33134,43.080490000000005,0.11187000000000001,0.00533,6.5024,5.1713,8.2187,1.1862,1.1151,1.2646,1188.1259,1170.8465,1205.4132,0.3174,0.2529,0.3948,1
2259,2M19310346+4305388,7448051,292.76445,43.09413,0.07232000000000001,0.02839,7.632,6.2058,9.882,1.1297,1.0519,1.1963,1063.9562,1048.0692,1080.1481,0.2308,0.145,0.2878,1
2260,2M19312389+4303195,7448329,292.84958,43.055440000000004,-0.1661,0.06909,2.1537,1.5269,2.3167,1.5892,1.5487,1.7925,3041.2536,3009.5377,3073.7505,0.1705,0.125,0.2449,2
2261,2M19315227+4301374,7448746,292.9678,43.02706,-0.18874000000000002,0.02974,13.2329,6.778,25.413,0.9179,0.7655,1.1128,2511.9692,2395.5762,2645.3867,0.0972,-0.125,0.2991,1
2262,2M19322083+4302115,7449159,293.0868,43.03655,0.14361,-0.01761,3.779,3.0549,4.8353,1.3782,1.2959,1.4721,1550.1081,1525.8081,1572.1691,0.2753,0.2029,0.3449,1
2263,2M19333399+4302096,7450230,293.39166,43.03603,-0.05042,0.06735,12.4685,9.8628,15.6685,0.9663,0.9075,1.0279,190.4085,187.2837,193.4541,0.0466,-0.0308,0.1248,1
2264,2M19410681+4303056,7457184,295.27837999999997,43.051559999999995,0.34218000000000004,0.00656,1.7845,1.4368,2.1631,1.7629,1.6748,1.8956,1230.8448,1213.6122,1248.8457,0.3529,0.295,0.4261,1
2265,2M19415922+4303503,7458106,295.49677,43.064,-0.051829999999999994,0.02599,4.7764,4.0272,5.6093,1.2794,1.2077,1.3351,1653.1914,1635.2341,1669.1144,0.5298,0.495,0.5832,1
2266,2M19441082+4304241,7460447,296.04512,43.07339,-0.18086,0.015069999999999998,1.974,1.8836,2.1177,1.6008,1.563,1.6244,2725.6088,2704.5805,2744.7349,0.4902,0.445,0.5166,2
2267,2M19452478+4301478,7461851,296.35327,43.029959999999996,-0.03267,-0.00624,6.3411,4.8787,8.0334,1.1823,1.0907,1.253,2705.0616,2662.1347,2750.9536,0.5512,0.47,0.6249,1
2268,2M19472597+4304310,7464220,296.85821,43.0753,0.07547000000000001,0.00698,1.9002,1.5304,2.3164,1.708,1.5848,1.7892,1864.6571,1838.6541,1891.1433,0.6614,0.6089,0.7448,1
2269,2M19481556+4304509,7465221,297.06486,43.08083,0.16712,0.01015,3.8116,3.5892,4.4065,1.3736,1.3182,1.4137,1255.7822,1245.9482,1265.3132,0.4727,0.4414,0.5049,2
2270,2M19482845+4302580,7465477,297.11856,43.04945,-0.13526,0.02168,3.9722,3.1391,4.9528,1.3046,1.2245,1.3869,841.5688,829.1059,854.0443,0.2739,0.205,0.3504,1
2271,2M19492417+4300029,7466616,297.35072,43.000820000000004,0.26596,-0.00541,0.8288,0.6839,0.9976,2.4157,2.2903,2.6179,1537.2486,1511.8197,1564.6733,0.7061,0.6202,0.775,2
2272,2M19501503+4305506,7467630,297.56266,43.097409999999996,0.13842000000000002,-0.01403,0.7845,0.6119,0.9438,2.5715,2.3429,2.6788,837.6708,822.1101,850.1329,0.301,0.2233,0.375,2
2273,2M19505066+4302010,7468404,297.71112,43.033609999999996,-0.0232,-0.02283,1.1426,0.8845,1.1612,2.1051,1.9919,2.2384,908.0973,894.1078,923.6019,0.2903,0.189,0.3549,2
2274,2M19511346+4301124,7468893,297.80609,43.020109999999995,0.015119999999999998,-0.0102,2.17,1.773,2.723,1.5877,1.4913,1.6824,1178.0144,1161.2613,1195.3293,0.3174,0.2567,0.3949,1
2275,2M18414542+4308496,7499531,280.43926,43.14712,0.09092,0.07998,1.7301,1.325,2.0177,1.7436,1.6681,1.8964,2149.0371,2115.9233,2182.6002,0.1654,0.085,0.2336,1
2276,2M18433632+4308157,7500388,280.90136,43.1377,-0.33395,0.21627,10.1611,8.414,13.5199,0.9748,0.9078,1.03,1340.5973,1323.6098,1356.6954,0.1693,0.1215,0.2348,1
2277,2M18460645+4307485,7501516,281.52689,43.13015,0.30591999999999997,0.0014,5.9647,4.8417,7.5506,1.2483,1.1665,1.3181,1968.6014,1940.6622,1997.4876,0.1689,0.1007,0.2351,1
2278,2M18462535+4311114,7501667,281.60566,43.1865,0.25232,0.04405,10.2486,8.2224,12.86,1.0428,0.9992,1.1322,1104.7388,1087.7521,1120.7311,0.1019,0.0438,0.185,1
2279,2M18463409+4308006,7501722,281.64207000000005,43.13353,0.32161999999999996,-0.0116,8.6088,6.8313,10.5895,1.1076,1.0629,1.2022,1074.9949,1059.083,1090.2008,0.1486,0.0687,0.2049,1
2280,2M18472500+4308044,7502157,281.85418,43.13458,-0.11517000000000001,0.025789999999999997,3.972,3.1261,4.9529,1.3194,1.2326,1.3994,2061.9115,2030.018,2092.993,0.101,0.0272,0.175,1
2281,2M18510241+4306303,7504110,282.76006,43.10844,-0.33453,0.19583,3.4033,3.1261,3.8312,1.3347,1.2882,1.3763,2998.5715,2980.3678,3016.3908,0.2238,0.185,0.2468,2
2282,2M19025851+4307130,7510604,285.7438,43.120290000000004,-0.03675,0.02311,6.994,5.9566,8.1565,1.0928,1.0422,1.1493,1403.2122,1388.3531,1420.3826,0.1307,0.0865,0.1849,2
2283,2M19073771+4309197,7513379,286.90713,43.1555,-0.08375,-0.00621,1.9404,1.6032,2.4135,1.6167,1.5204,1.7066,1329.8164,1310.6898,1347.5942,0.0728,0.0016,0.1348,1
2284,2M19102313+4311562,7515137,287.59641,43.19897,0.25687,0.04632,15.2632,12.0531,18.832,0.9743,0.9026,1.0231,1181.0194,1166.4064,1198.0833,0.0974,0.0266,0.1449,1
2285,2M19103190+4308173,7515243,287.63296,43.13815,0.09007000000000001,-0.02193,2.3792,2.1414,2.7866,1.5866,1.5065,1.6509,821.103,811.6334,830.7782,0.1524,0.095,0.1952,2
