# Andrea 07-Jul-2020 15:51:38
APOGEE_ID, KIC, RA, DEC, FE_H, A_FE, age, age_68L, age_68U, mass, mass_68L, mass_68U, dist, dist_68L, dist_68U, Av, Av_68L, Av_68U, evstate 
  2M19123168+4759439       10656842  288.13203   47.99554    0.22320    0.03369    7.64460    6.01170    9.43760    1.17420    1.08640    1.23110 1242.88600 1226.02700 1263.20990    0.16900    0.09500    0.23670    1
  2M19135532+4757557       10657633  288.48053   47.96547   -0.38597    0.07752   11.97760    8.67960   13.96500    0.93090    0.89530    1.02250 1377.86210 1356.75020 1400.20310    0.04890   -0.02500    0.11610    1
  2M19142918+4758154       10657932  288.62161   47.97096   -0.20940    0.03351    7.85850    6.83910   10.48140    0.97500    0.94030    1.05180 2826.40400 2795.76080 2860.71690    0.23850    0.19070    0.28480    2
  2M19151118+4758001       10658326  288.79660   47.96672   -0.35918    0.06448    3.75480    3.05490    4.67420    1.28930    1.21330    1.37190 1450.30690 1430.53950 1472.34950    0.07210    0.00500    0.13250    1
  2M19154438+4754415       10658641  288.93496   47.91155   -0.27471    0.22390   10.72580    8.41400   13.61860    0.97930    0.93320    1.06070 1700.42040 1675.29000 1727.77740    0.14600    0.06500    0.21810    1
  2M19155243+4755537       10658726  288.96849   47.93160   -0.11422    0.02105    3.73560    2.98540    4.73560    1.34120    1.24730    1.41420 1444.96390 1423.54070 1467.23900    0.14860    0.07010    0.21490    1
  2M19163213+4758113       10659100  289.13390   47.96983    0.12608   -0.01771    3.63880    2.98540    4.36140    1.38460    1.31820    1.49260 1053.62350 1038.72380 1067.78630    0.13380    0.09400    0.20490    2
  2M19174620+4756287       10659842  289.44251   47.94133   -0.20655   -0.00984    3.45950    2.77970    4.31520    1.32140    1.25880    1.42590  563.62560  555.26460  571.55540    0.08260    0.01500    0.14500    1
  2M19223167+4758596       10662595  290.63198   47.98324   -0.34469    0.06893    4.23370    3.42770    5.21340    1.24340    1.17480    1.32320  874.19370  862.24370  886.11200    0.07450    0.00520    0.12490    1
  2M19223388+4757199       10662618  290.64118   47.95554   -0.01443    0.03137    8.41540    7.49890   10.35190    1.03170    0.97270    1.06820 1116.15560 1105.35030 1127.81010    0.19620    0.15040    0.23480    2
  2M19243479+4759064       10663785  291.14498   47.98513    0.25194   -0.00712    6.23410    4.95450    7.83520    1.21040    1.15010    1.30600 2016.91540 1986.18630 2048.71290    0.27130    0.18900    0.33490    1
  2M19254500+4754504       10664514  291.43753   47.91400   -0.35073    0.05699   10.19400    7.98360   13.64720    0.93980    0.87640    0.99530 2611.30800 2576.61800 2645.35650    0.13120    0.09170    0.18490    2
  2M19293261+4755575       10666932  292.38589   47.93264    0.18850   -0.01720    2.80750    2.21310    3.19020    1.54060    1.47900    1.66810 1385.64360 1368.83170 1404.38290    0.23890    0.18860    0.30480    2
  2M19311324+4758559       10667966  292.80518   47.98221   -0.39934    0.08885    8.44500    7.72860   11.08700    0.97950    0.91620    0.99930 1856.00240 1837.97680 1872.84630    0.16140    0.12500    0.19370    2
  2M19312090+4759077       10668065  292.83709   47.98548   -0.18466    0.03711    5.51850    4.41570    6.97770    1.16400    1.10650    1.25150 1358.85460 1339.18330 1378.74710    0.20940    0.13360    0.27500    1
  2M19320112+4755406       10668443  293.00468   47.92796   -0.03369    0.02453    6.38040    5.01300    8.03610    1.15640    1.09140    1.23940 1558.15050 1535.39450 1583.02680    0.24060    0.16500    0.31510    1
  2M19330736+4756368       10669123  293.28067   47.94357   -0.10797    0.03945    5.14540    4.62380    6.03190    1.20360    1.13650    1.23580 1406.18200 1393.18880 1420.64530    0.16110    0.11500    0.20120    2
  2M19331770+4756359       10669234  293.32375   47.94333    0.04001    0.09842    9.73760    7.85420   12.73020    1.05650    0.97780    1.11670 1905.83450 1874.34720 1934.12580    0.24470    0.17600    0.32490    1
  2M19335371+4758002       10669590  293.47381   47.96673   -0.24486    0.13184    9.93370    7.73930   12.43960    1.00960    0.93750    1.06410 1393.88960 1372.46100 1414.59060    0.22370    0.14850    0.29490    1
  2M19341754+4756048       10669876  293.57312   47.93467   -0.00215    0.10880   12.07400    9.44060   15.30180    0.98510    0.92400    1.05680 1351.99160 1331.68020 1375.56450    0.23680    0.15500    0.31080    1
  2M19351387+4754495       10670445  293.80782   47.91377   -0.07941    0.02404    7.55090    6.01040    9.65740    1.09050    1.02790    1.17010  992.77970  978.02500 1008.05620    0.15940    0.07890    0.22500    1
  2M19420737+4755072       10675052  295.53073   47.91867    0.20650   -0.02169    2.67030    2.16270    3.29780    1.51750    1.44730    1.62910 1353.88180 1335.05730 1374.33680    0.17210    0.11650    0.25480    1
  2M19422229+4755248       10675230  295.59292   47.92357   -0.08027    0.05071    4.85740    4.40250    5.68680    1.23030    1.17060    1.27040 3018.86910 2994.81530 3044.30580    0.22240    0.18500    0.26640    2
  2M19454196+4754547       10677809  296.42485   47.91521   -0.13211    0.02772    1.11680    0.96580    1.13470    2.00030    1.94600    2.10830 2549.70620 2522.43500 2579.17900    0.16780    0.12500    0.24040    2
  2M19455815+4759527       10678016  296.49232   47.99799   -0.42713    0.21901   12.66820    9.88550   15.90800    0.92980    0.86070    0.98160 1459.96970 1437.14270 1481.57530    0.23870    0.16500    0.30230    1
  2M19463150+4754465       10678491  296.63128   47.91293   -0.20775    0.03412    3.41710    2.67300    4.41410    1.34480    1.25310    1.44870 3960.76510 3892.87130 4031.66990    0.30110    0.21690    0.37500    1
  2M19463894+4757398       10678590  296.66229   47.96108    0.00839    0.10859   10.74810    9.08870   12.43990    1.02780    0.98170    1.07720 1690.26380 1673.01590 1710.82280    0.20070    0.15500    0.25820    1
  2M19465149+4756160       10678779  296.71457   47.93780   -0.01795    0.00715    7.59910    6.23730    8.96690    1.05480    1.01380    1.13450 2803.55380 2770.12860 2835.73290    0.30340    0.25500    0.35990    2
  2M19471294+4758163       10679090  296.80393   47.97121   -0.10050    0.06677   15.08800   12.12270   18.83160    0.89230    0.84810    0.93740 2636.23010 2609.15630 2668.60920    0.16950    0.12500    0.22700    2
  2M19474101+4758365       10679466  296.92091   47.97682   -0.26808    0.07772   10.88620    8.42360   13.64030    0.94430    0.90780    1.03610 2645.82470 2606.63310 2688.34460    0.24200    0.19570    0.33490    1
  2M19514510+4759188       10683016  297.93796   47.98857   -0.06471    0.03442   10.09920    8.26420   13.32920    0.97860    0.90780    1.01800 1918.82880 1894.52330 1941.44730    0.28230    0.23500    0.34240    2
  2M19520867+4756501       10683330  298.03616   47.94725   -0.07164    0.03116    4.49230    4.06160    5.18630    1.25800    1.20450    1.30010 3122.87440 3093.85440 3151.83850    0.30080    0.25500    0.34760    2
  2M19523217+4758463       10683647  298.13405   47.97955    0.36620    0.02567    5.94030    5.18800    6.43280    1.23310    1.19950    1.28220  727.77670  721.93800  732.36760    0.24340    0.23500    0.28460    2
  2M19533654+4754563       10684584  298.40229   47.91566   -0.35357    0.06646    6.20070    5.43250   12.57460    0.97920    0.88710    1.12130 2999.43290 2954.60880 3153.09010    0.38070    0.27500    0.48360    2
  2M19535439+4756543       10684837  298.47664   47.94844   -0.20586    0.03289    0.71030    0.59570    0.84500    2.32730    2.17760    2.45500 1017.42180 1001.15180 1032.89460    0.24170    0.17960    0.32480    2
  2M19540695+4757220       10685015  298.52898   47.95613    0.24860    0.00793    8.38330    6.84070   10.11710    1.11900    1.07140    1.19660 1912.20140 1890.16600 1931.76500    0.39880    0.34880    0.44490    1
  2M19542487+4759482       10685283  298.60363   47.99673    0.16969   -0.01195    2.89790    2.68600    3.05390    1.50500    1.47220    1.53940 2095.05860 2082.09210 2109.90360    0.41320    0.38040    0.43500    2
  2M18452896+4804066       10709704  281.37069   48.06851   -0.36292    0.05740    6.16920    5.55900    7.18950    1.08360    1.03270    1.12300 2850.65340 2823.77370 2874.01250    0.02880   -0.01500    0.06650    2
  2M18454285+4800452       10709799  281.42856   48.01258    0.00914    0.08763    9.91260    7.67360   12.20420    1.05650    0.98200    1.11670  893.77210  880.03500  906.90080    0.12970    0.05500    0.19780    1
  2M18483913+4804360       10711145  282.16305   48.07668   -0.24484    0.02421    6.54710    5.82100    7.82000    1.07200    1.02320    1.12920 1592.96570 1583.06920 1604.53700    0.20000    0.17500    0.23460    2
  2M18484092+4802514       10711154  282.17051   48.04763   -0.10340    0.02901    3.02270    2.22690    3.75840    1.44380    1.33660    1.54160 1357.88040 1337.85770 1381.92360    0.24180    0.17500    0.33130    1
  2M19043294+4803072       10718491  286.13728   48.05202    0.05563    0.01616    5.66620    4.95450    6.89640    1.23420    1.16320    1.28220 1136.68720 1125.17470 1149.43520    0.13090    0.08840    0.17490    1
  2M19051688+4805592       10718832  286.32034   48.09979    0.04516   -0.01482    8.94650    6.23730   12.67240    1.05790    0.97050    1.18020 1633.17280 1600.14720 1669.09900   -0.08550   -0.17500    0.01750    0
  2M19052737+4804518       10718902  286.36407   48.08108   -0.19081    0.13196   13.72410   10.83930   17.60180    0.89890    0.85110    0.95170 2513.95910 2485.53610 2543.82960    0.08380    0.03940    0.13500    2
  2M19115116+4804232       10721900  287.96320   48.07313    0.26412    0.00583    5.11030    4.62380    5.93400    1.26320    1.21330    1.31970 1541.83830 1529.32550 1557.01290    0.08200    0.04500    0.11480    2
  2M19121112+4802393       10722067  288.04636   48.04427   -0.16860    0.06393    8.38480    6.83910   11.80260    1.06390    0.97030    1.11670 2070.98330 2030.01800 2108.93000    0.12690    0.01500    0.20960    1
  2M19122333+4803442       10722175  288.09724   48.06230    0.23207   -0.02794    4.43260    3.44430    5.43290    1.35230    1.26460    1.43380  349.75610  344.20720  355.22790    0.16690    0.08500    0.22900    1
  2M19134629+4803420       10722954  288.44288   48.06168   -0.23703    0.16188   10.64380    8.60990   14.77090    0.95660    0.90640    1.04220 1639.58480 1610.16320 1669.12620    0.13040    0.03650    0.21490    1
  2M19143140+4801082       10723388  288.63086   48.01895   -0.04314    0.07355   15.21090   12.16190   19.19050    0.88980    0.84720    0.94010 1348.73580 1331.98670 1364.38310    0.16610    0.11050    0.21490    2
  2M19153988+4802041       10724027  288.91617   48.03447   -0.11525    0.04548    8.57230    7.85230   11.85760    0.99340    0.92480    1.02320 1367.50140 1350.51690 1382.65150    0.13030    0.08460    0.18490    2
  2M19154095+4805070       10724041  288.92066   48.08529    0.30646   -0.01237    9.11700    7.85600   10.58970    1.08220    1.01380    1.11690 1887.21140 1868.52970 1907.28140    0.19970    0.16500    0.24080    2
  2M19164536+4803141       10724620  289.18903   48.05392   -0.17130    0.04999    1.31930    0.97100    1.46160    1.91870    1.87060    2.20620 2337.81260 2296.72990 2384.95990    0.00760   -0.06500    0.09220    2
  2M19210327+4804160       10727178  290.26366   48.07112    0.00734    0.04069    4.44150    3.58920    5.66360    1.28930    1.21890    1.37950 1472.24210 1451.71020 1494.47890    0.10830    0.03620    0.17480    1
  2M19212642+4802564       10727457  290.36011   48.04900    0.05658    0.00675    3.48130    2.77970    4.41450    1.39440    1.31210    1.49110 2142.67390 2109.69700 2175.14100    0.16730    0.09140    0.23480    1
  2M19215836+4800588       10727789  290.49319   48.01636   -0.13479    0.02348    3.12540    2.52230    3.93380    1.39510    1.31130    1.47890 1012.52070  998.41230 1026.80230    0.10360    0.04500    0.17820    1
  2M19223498+4805343       10728179  290.64577   48.09288   -0.12264    0.01118    4.38980    3.93550    4.99620    1.24550    1.20230    1.29400  674.74090  668.80580  681.53310    0.08780    0.04500    0.13050    2
  2M19255182+4802520       10730228  291.46592   48.04778    0.20939    0.01629    5.19840    4.14570    6.52920    1.28110    1.20620    1.36760 1902.33150 1872.83640 1930.80820    0.29680    0.20980    0.35500    1
  2M19284276+4800406       10732050  292.17821   48.01130    0.19011    0.00768    5.61070    4.51860    7.11180    1.24790    1.16940    1.32520 1781.93590 1754.89010 1809.19980    0.24270    0.18500    0.32980    1
  2M19293058+4805143       10732526  292.37742   48.08731    0.23257    0.01316    6.09250    4.89780    7.85030    1.22120    1.15170    1.31200 1131.88700 1113.16590 1149.44230    0.23900    0.15500    0.30950    1
  2M19301647+4805442       10733042  292.56864   48.09564   -0.56465    0.18832   16.39380   12.21240   20.18460    0.83060    0.79070    0.89110 2450.40340 2423.81760 2483.70400    0.16820    0.12500    0.21680    2
  2M19314334+4805497       10733897  292.93059   48.09716    0.14913    0.08424    9.83990    7.72500   12.73140    1.06850    0.99830    1.14800 1335.02450 1314.58860 1356.69360    0.21330    0.14500    0.29270    1
  2M19321006+4803006       10734179  293.04192   48.05019   -0.04873    0.00778    6.32720    5.68850    7.64150    1.11880    1.05830    1.16400 2433.58590 2410.45990 2457.45610    0.27360    0.22500    0.31070    2
  2M19321576+4803567       10734241  293.06568   48.06576   -0.01143    0.11572    6.90740    5.82100    8.29520    1.10410    1.05190    1.17660 2020.65700 1993.37920 2044.01340    0.27810    0.22500    0.33070    2
  2M19333151+4802563       10735027  293.38132   48.04898    0.18965    0.01737    7.03750    5.84250    8.21900    1.15040    1.07710    1.19670 2158.51220 2135.50210 2183.51290    0.23620    0.18500    0.27370    2
  2M19333656+4803151       10735077  293.40235   48.05422    0.05132    0.06761    9.97680    7.94140   16.02840    0.97880    0.88010    1.05660 2003.24810 1970.15310 2035.54420    0.27850    0.21500    0.35280    2
  2M19345257+4804280       10735926  293.71905   48.07445   -0.17096    0.03489    5.06280    4.62380    6.01740    1.17340    1.12130    1.21890 1244.13120 1231.68620 1255.36920    0.12770    0.08500    0.17220    2
  2M19433625+4800235       10742112  295.90107   48.00653    0.42520    0.03337    7.30020    4.95450    8.08930    1.18600    1.14620    1.29780 1622.14650 1601.40070 1653.70410    0.38070    0.31500    0.45370    1
  2M19442946+4800415       10742794  296.12276   48.01154   -0.11916    0.08612   14.50940   11.61450   18.03020    0.89790    0.85500    0.94610 1550.51590 1536.38470 1567.60890    0.23810    0.19000    0.27480    2
  2M19445265+4805136       10743092  296.21942   48.08713   -0.37770    0.08142   11.18690    8.70560   14.28910    0.95870    0.88260    1.01390 1718.73940 1692.38820 1745.88510    0.13080    0.06500    0.20260    1
  2M19450048+4804505       10743195  296.25201   48.08071   -0.04343    0.04168    4.57570    3.50750    5.84450    1.28630    1.19670    1.37630 2521.69510 2481.47540 2561.45290    0.24000    0.17210    0.32480    1
  2M19451068+4800580       10743331  296.29454   48.01614    0.11449    0.00362    4.69180    3.67280    5.77310    1.29270    1.21890    1.37900 1269.26710 1251.69940 1287.83220    0.16180    0.09500    0.23310    1
  2M19452640+4802189       10743515  296.36000   48.03859    0.19305   -0.00674    3.40990    2.85100    3.87720    1.44170    1.39280    1.52740 1475.88170 1463.86110 1490.93680    0.15970    0.11500    0.19000    1
  2M19453916+4804189       10743686  296.41317   48.07194   -0.24790    0.06091    6.21900    4.73150    7.99730    1.13450    1.05570    1.22450 3116.35280 3064.57250 3173.14440    0.30110    0.22500    0.38070    1
  2M19455359+4804462       10743887  296.47332   48.07952    0.34255    0.02327    9.10790    4.99920    9.88250    1.06890    1.05190    1.31000 2467.17250 2423.70580 2514.69560    0.37450    0.30500    0.44310    2
  2M19464911+4803392       10744641  296.70465   48.06090   -0.00068   -0.00240    2.83690    2.44290    3.27250    1.47700    1.42060    1.55580 2352.01520 2330.77270 2376.58260    0.24020    0.21500    0.28480    1
  2M19474735+4800540       10745554  296.94732   48.01502    0.02686   -0.01813    0.78020    0.68830    0.88080    2.30620    2.19770    2.43210 1654.89120 1631.17290 1677.71100    0.17660    0.10370    0.24490    2
  2M19475151+4805286       10745616  296.96465   48.09130   -0.10505    0.11262   12.19130    9.53450   15.66770    0.96640    0.90590    1.03740 1808.28470 1780.16340 1838.58150    0.17370    0.10010    0.25500    1
  2M19501796+4802596       10747862  297.57487   48.04990   -0.30696    0.19888   12.29210    9.61830   15.66890    0.92650    0.88150    1.00460 1171.87590 1153.42660 1189.84130    0.23960    0.17410    0.32490    1
  2M19512279+4804598       10748902  297.84497   48.08328   -0.10145    0.15918    5.12070    4.10010    5.95400    1.23360    1.16940    1.31970 2779.63300 2744.73250 2827.81700    0.56210    0.48500    0.62070    2
  2M19514212+4801493       10749235  297.92554   48.03037    0.19372   -0.01733    3.60590    3.27340    3.95200    1.40720    1.36140    1.45050 2037.04660 2020.69160 2058.09900    0.31440    0.28500    0.35710    2
  2M19522818+4804502       10749954  298.11744   48.08061   -0.20286    0.05858    7.44490    6.44910    9.88250    0.98860    0.95190    1.07140 2709.28240 2675.28390 2750.97410    0.31550    0.25500    0.36750    2
  2M19531398+4801402       10750658  298.30827   48.02785    0.23568    0.01267    9.49530    7.85240   11.09210    1.02880    0.99990    1.10830 2808.33890 2776.51450 2841.48760    0.34920    0.29500    0.38660    2
  2M19531870+4802536       10750730  298.32793   48.04824    0.40083    0.02700    7.18200    6.53130    8.65100    1.16250    1.09140    1.19310 1875.26940 1855.66660 1890.90240    0.38190    0.34690    0.41480    2
  2M19534745+4800580       10751237  298.44775   48.01612   -0.44878    0.05812    6.02550    4.84170    7.48340    1.11480    1.05350    1.19120 1573.88790 1553.60300 1597.66130    0.23950    0.17970    0.30490    1
  2M19545070+4800270       10752337  298.71128   48.00752   -0.05957    0.02498    1.35610    1.09270    1.39600    1.88540    1.85340    2.09580 2305.33590 2262.03860 2347.30440    0.34910    0.25500    0.43570    2
  2M19552566+4805590       10752915  298.85692   48.09972   -0.29788    0.07855    9.14890    7.85230   11.07250    1.02150    0.95490    1.05790 1484.55450 1467.23640 1502.26310    0.27350    0.21730    0.31500    1
  2M19562594+4804234       10753840  299.10809   48.07319   -0.32199    0.19043   13.73390   11.56640   16.02660    0.91340    0.86690    0.95720 2011.31170 1988.38310 2033.97050    0.56110    0.51500    0.60570    1
  2M19563508+4801004       10753962  299.14618   48.01680    0.04515   -0.01137    0.99250    0.95320    1.01130    2.01440    2.00160    2.04150 1292.45060 1283.80750 1299.50030    0.63910    0.62500    0.66420    2
  2M19564553+4802486       10754090  299.18971   48.04684    0.00631    0.13083   11.89900    9.01570   14.45140    0.99340    0.94620    1.07670 1707.78770 1684.61220 1737.50300    0.61860    0.53500    0.67320    1
  2M18493004+4808458       10777816  282.37519   48.14607   -0.08912    0.02387    3.87580    3.08670    4.83950    1.30210    1.23590    1.39400  700.71890  691.03500  710.71560    0.09980    0.03790    0.17500    1
  2M18515439+4809330       10778969  282.97666   48.15919   -0.12364    0.03868    4.18880    3.88240    4.84220    1.27250    1.21800    1.30600 1807.11450 1790.31760 1821.80890    0.16680    0.12500    0.20500    2
  2M18530978+4811090       10779537  283.29077   48.18585    0.33836    0.01462    4.90880    3.93550    6.09580    1.32490    1.24130    1.39940  886.75940  873.97680  899.04080    0.09880    0.03500    0.16750    1
  2M19012664+4811546       10783198  285.36104   48.19852   -0.41295    0.21774   13.19710   10.11580   21.64170    0.90080    0.79430    0.94990 2921.89930 2847.73790 2995.29680    0.17290    0.10500    0.26320    2
  2M19052717+4809030       10784996  286.36325   48.15084    0.01893    0.00384   11.41930    8.81050   14.64810    0.99320    0.92690    1.06650 1832.67300 1801.64810 1864.17400    0.13390    0.06370    0.22500    1
  2M19061769+4811550       10785390  286.57371   48.19862   -1.32559    0.28630    6.24600    5.10980    6.83680    1.01640    1.00190    1.09630 2103.50840 2066.28360 2145.26990    0.45140    0.22270    0.72480    2
  2M19124761+4807557       10788540  288.19838   48.13216   -0.02031    0.00312   12.22870    9.13060   15.66210    0.95140    0.88510    1.00450 2207.43490 2180.21850 2239.80780    0.03150   -0.00500    0.09660    2
  2M19135560+4807515       10789202  288.48167   48.13100    0.33819    0.00272    3.06560    2.78610    3.77500    1.52060    1.43120    1.56310  792.24340  784.33210  799.68190    0.08270    0.04500    0.11150    1
  2M19155324+4808242       10790301  288.97184   48.14008   -0.29918    0.20836    4.40480    4.21700    5.86320    1.14510    1.13230    1.25940 1914.58620 1887.20890 1938.59730    0.39000    0.33540    0.44490    2
  2M19201496+4811546       10792801  290.06234   48.19850   -0.10912    0.04632    5.68640    4.77750    6.83640    1.18970    1.13230    1.25920 1963.86580 1943.12180 1988.39010    0.07040    0.01500    0.10520    1
  2M19202827+4811539       10792949  290.11781   48.19832    0.34611   -0.00541    2.58850    2.43330    2.66080    1.59650    1.58400    1.62910  779.64040  771.96910  784.33690    0.09130    0.07500    0.12870    2
  2M19213869+4809014       10793771  290.41125   48.15041    0.13871   -0.01158    1.23550    0.96610    1.57310    1.93680    1.78640    2.09860  764.83750  747.30870  780.30220    0.07150   -0.02970    0.17490    1
  2M19214782+4807332       10793872  290.44925   48.12590   -0.18016    0.22978   12.26660    9.66050   15.50060    0.95730    0.90650    1.02790  648.09440  638.29280  658.39480    0.08180    0.00500    0.15880    1
  2M19255883+4809224       10796378  291.49515   48.15623   -0.36411    0.09227    9.61230    8.22240   11.41320    0.98900    0.94620    1.04160 1482.58740 1467.23580 1498.79800    0.12840    0.09430    0.18480    1
  2M19264357+4807193       10796857  291.68158   48.12203   -0.68961    0.21224    2.06670    1.67880    2.53860    1.53070    1.43210    1.61520 1848.07680 1822.17460 1872.78790    0.10000    0.04290    0.16490    1
  2M19294671+4811050       10798647  292.44464   48.18473   -0.17964    0.10569    9.52520    7.55610   12.15750    1.02940    0.95050    1.07890 1351.67040 1330.60740 1372.40910    0.19720    0.11500    0.26500    1
  2M19311194+4811228       10799530  292.79978   48.18969    0.14033    0.00083    4.65970    4.21700    5.33510    1.27960    1.23140    1.33030 1515.48660 1501.41220 1529.31270    0.21640    0.18110    0.25490    2
  2M19322257+4810555       10800303  293.09407   48.18210   -0.02304    0.01879    9.17280    7.26610   11.61090    1.04610    0.98410    1.11670 1365.36620 1344.46640 1385.09900    0.14970    0.06870    0.21480    1
  2M19333700+4807422       10801063  293.40417   48.12839   -0.24733    0.19773   12.23640    9.53670   15.30660    0.93540    0.89120    1.00870  358.22350  352.77670  363.65630    0.06070   -0.00960    0.14480    1
  2M19361964+4806379       10802837  294.08187   48.11054    0.17390   -0.02689    1.56750    1.50070    1.60270    1.84730    1.81970    1.88780  703.17690  698.08780  708.73130    0.12900    0.09500    0.17230    2
  2M19441470+4809180       10808345  296.06128   48.15503   -0.03858    0.13814   14.03800    8.70160   20.64680    0.91050    0.82560    1.02320 2558.38130 2520.57680 2595.36990    0.28310    0.23000    0.34500    2
  2M19443255+4810114       10808557  296.13566   48.16985   -0.32901    0.23679    9.71720    8.32340   14.28410    0.98950    0.90170    1.03740 2369.65590 2320.06460 2404.38780    0.31510    0.21530    0.38490    1
  2M19452660+4811406       10809277  296.36087   48.19464    0.18212    0.00977    5.61320    5.06990    6.49580    1.22140    1.15870    1.26480 1137.50270 1128.49580 1145.79320    0.16790    0.14110    0.20490    2
  2M19454018+4810074       10809457  296.41744   48.16874    0.07233    0.03374    4.83700    4.43610    5.18620    1.25680    1.22880    1.29410 1483.03090 1474.00840 1491.65860    0.20090    0.17860    0.23510    2
  2M19463637+4810345       10810211  296.65157   48.17627    0.03850    0.03007    4.57580    3.98380    6.83700    1.25280    1.15590    1.33640 2736.61140 2682.25450 2786.13630    0.29890    0.16190    0.35480    1
  2M19495818+4806343       10813238  297.49242   48.10953   -0.23539    0.06522    7.34330    6.16740    8.80720    1.09710    1.03090    1.14800 2424.90890 2396.07280 2452.77330    0.27960    0.21500    0.31440    1
  2M19503707+4810350       10813811  297.65449   48.17641    0.17735   -0.01961    1.94150    1.66920    2.26390    1.70760    1.62920    1.78840 1938.98220 1917.60890 1961.05350    0.27820    0.22890    0.33500    1
  2M19504048+4806541       10813862  297.66871   48.11504    0.12197    0.08192   13.27330   10.11580   16.86600    0.93900    0.87550    1.00910 2296.55240 2271.38030 2330.71030    0.33190    0.28570    0.39490    2
  2M19505691+4808380       10814091  297.73716   48.14391    0.17550   -0.01336    2.47100    1.93730    2.72310    1.58640    1.53450    1.73910 2812.46260 2792.02940 2834.57000    0.23770    0.19150    0.26490    2
  2M19515972+4807118       10815014  297.99884   48.11997    0.25648    0.00886   11.13540    9.31540   12.73720    1.01640    0.95490    1.05440 1724.62210 1706.94720 1743.75940    0.29860    0.26140    0.34490    2
  2M19522832+4811435       10815461  298.11801   48.19543   -0.26165    0.16395   11.87500    9.66050   14.47920    0.94490    0.91190    1.02100 1496.76010 1477.40640 1515.59310    0.23920    0.18500    0.30350    1
  2M19522832+4809584       10815462  298.11802   48.16623    0.16532    0.00023    7.49700    6.44020    9.01280    1.08870    1.04510    1.15330 1727.61280 1708.04800 1744.83410    0.38050    0.33920    0.42490    2
  2M19531723+4806297       10816214  298.32181   48.10828    0.00790    0.00612    2.11690    2.03380    2.21220    1.62220    1.60680    1.63880 1457.50640 1447.73780 1467.19000    0.27170    0.23690    0.30490    2
  2M19532314+4810355       10816301  298.34643   48.17653   -0.21088    0.04751    6.68750    5.30880    8.62110    1.12380    1.03680    1.18570 2226.51260 2190.28220 2259.71110    0.27080    0.18970    0.33510    1
  2M19535103+4806154       10816748  298.46263   48.10430   -0.21277    0.05809    6.14190    4.73910    7.67370    1.15070    1.07130    1.22450 1497.46100 1474.00840 1521.06570    0.28090    0.20500    0.35160    1
  2M19542800+4806062       10817319  298.61667   48.10173    0.03525    0.01138    2.23270    1.75230    2.65970    1.62540    1.52750    1.76690 2765.54940 2725.83750 2802.84960    0.42100    0.37030    0.47480    2
  2M19545273+4810439       10817647  298.71974   48.17888   -0.07686    0.00666    7.47040    5.51570    8.80790    1.11910    1.05950    1.20220 1808.08620 1784.43170 1838.42810    0.21950    0.16180    0.30490    1
  2M19545379+4810101       10817660  298.72415   48.16948   -0.15227    0.03680    1.54400    1.09240    1.60280    1.81290    1.77820    2.09250 1259.77990 1243.08250 1290.07730    0.23680    0.15500    0.31880    2
  2M18482140+4816442       10842958  282.08918   48.27896   -0.28702    0.08480    8.30420    7.22440   11.34730    0.99150    0.93190    1.04700 1013.77900 1003.45970 1022.37440    0.09890    0.06500    0.15070    2
  2M18593933+4814098       10847321  284.91391   48.23608    0.18941   -0.01328    5.28340    4.21700    6.62330    1.25910    1.19550    1.35500 1168.66980 1151.94030 1187.09900    0.16160    0.08500    0.22850    1
  2M19023097+4813496       10848618  285.62907   48.23045   -0.01293    0.01913    7.61290    6.83910    9.10960    1.06710    1.00800    1.10650  945.29100  935.01820  953.89750    0.12950    0.08060    0.16480    2
  2M19043241+4817060       10849541  286.13507   48.28500   -0.18080    0.11486   12.87180    9.91290   16.40850    0.93530    0.88060    1.00910 1522.94540 1497.95900 1547.99160    0.16450    0.08860    0.24500    1
  2M19133565+4816507       10853817  288.39857   48.28078   -0.11360    0.04949    9.36370    7.49890   12.26620    0.99320    0.95490    1.08930 1940.20460 1909.10580 1970.09510    0.14810    0.06500    0.21480    1
  2M19164892+4812041       10855512  289.20384   48.20114    0.02753    0.03348    7.42250    5.82100    9.30170    1.12880    1.05740    1.20210 1946.23920 1916.50520 1974.64450    0.12810    0.04500    0.18700    1
  2M19203078+4815427       10857579  290.12825   48.26189   -0.63384    0.22517   10.03130    7.87230   12.73160    0.97260    0.90610    1.03740 1907.00420 1877.15390 1937.41680    0.08630    0.01500    0.15370    1
  2M19203434+4817042       10857623  290.14312   48.28450   -0.18279    0.15940   16.43590   12.49680   21.12910    0.85310    0.81630    0.92030 2518.43130 2483.59050 2555.53120    0.23770    0.17400    0.29490    2
  2M19211543+4816325       10857953  290.31432   48.27571    0.16102   -0.00308    9.24070    7.52830   11.08860    1.06370    0.98620    1.09750  889.03000  878.01100  898.78070    0.14870    0.09500    0.18710    2
  2M19220109+4812396       10858331  290.50456   48.21101   -0.35098    0.24676   17.77520   13.02270   22.13310    0.84130    0.79430    0.89790 1544.95630 1522.29940 1570.13700    0.19190    0.13500    0.25000    2
  2M19222264+4816144       10858520  290.59437   48.27068    0.18388   -0.00524    6.34800    5.04660    8.03310    1.21320    1.12710    1.28290 1599.51480 1574.27300 1623.70530    0.17110    0.11170    0.25490    1
